lncrna,mrna,gene_id,gene_name,Decision_Tree(%),K-Nearest-Neighbours(%),Random_Forest(%),LightGBM(%),Cumulative_Model_Score(%),avg_score,models_ge80
TCONS_00590288,ENST00000492996.6,ENSG00000148634,HERC4,99.09,100.0,92.31,89.9,100.0,95.32499999999999,4
TCONS_00590288,ENST00000370471.7,ENSG00000102081,FMR1,99.3,100.0,90.59,91.28,100.0,95.29249999999999,4
TCONS_00590288,ENST00000954860.1,ENSG00000117479,SLC19A2,99.09,100.0,92.07,89.9,100.0,95.26499999999999,4
TCONS_00590288,ENST00000966585.1,ENSG00000150093,ITGB1,100.0,100.0,89.75,91.28,100.0,95.2575,4
TCONS_00590288,ENST00000893395.1,ENSG00000153879,CEBPG,99.3,100.0,90.41,91.28,100.0,95.2475,4
TCONS_00590288,ENST00000902853.1,ENSG00000088766,CRLS1,99.3,100.0,90.37,91.28,100.0,95.23750000000001,4
TCONS_00590288,ENST00000942970.1,ENSG00000291237,SOD2,99.3,100.0,90.33,91.28,100.0,95.22749999999999,4
TCONS_00590288,ENST00000890975.1,ENSG00000151881,TMEM267,99.09,100.0,91.76,89.9,100.0,95.1875,4
TCONS_00590288,ENST00000860474.1,ENSG00000128590,DNAJB9,99.09,100.0,90.34,91.28,100.0,95.17750000000001,4
TCONS_00590288,ENST00000943059.1,ENSG00000102081,FMR1,99.3,100.0,89.99,91.28,100.0,95.14250000000001,4
TCONS_00590288,ENST00000921002.1,ENSG00000143751,SDE2,99.09,100.0,91.5,89.9,100.0,95.1225,4
TCONS_00590288,ENST00000943061.1,ENSG00000102081,FMR1,99.3,100.0,89.84,91.28,100.0,95.10499999999999,4
TCONS_00590288,ENST00000367804.4,ENSG00000117479,SLC19A2,99.09,100.0,91.39,89.9,100.0,95.095,4
TCONS_00590288,ENST00000906084.1,ENSG00000084733,RAB10,99.09,100.0,91.39,89.9,100.0,95.095,4
TCONS_00590288,ENST00000521425.5,ENSG00000067167,TRAM1,99.09,100.0,91.27,89.9,100.0,95.065,4
TCONS_00590288,ENST00000929967.1,ENSG00000132485,ZRANB2,99.09,100.0,91.22,89.9,100.0,95.05250000000001,4
TCONS_00590288,ENST00000568816.5,ENSG00000104164,BLOC1S6,99.3,100.0,89.62,91.28,100.0,95.05000000000001,4
TCONS_00590288,ENST00000236137.10,ENSG00000117479,SLC19A2,99.09,100.0,91.2,89.9,100.0,95.04750000000001,4
TCONS_00590288,ENST00000890976.1,ENSG00000151881,TMEM267,99.09,100.0,91.2,89.9,100.0,95.04750000000001,4
TCONS_00590288,ENST00000880426.1,ENSG00000138071,ACTR2,99.09,100.0,89.8,91.28,100.0,95.04249999999999,4
TCONS_00590288,ENST00000297354.7,ENSG00000164764,SBSPON,99.09,100.0,91.17,89.9,100.0,95.03999999999999,4
TCONS_00590288,ENST00000948782.1,ENSG00000085491,SLC25A24,99.09,100.0,91.11,89.9,100.0,95.025,4
TCONS_00590288,ENST00000681655.1,ENSG00000169379,ARL13B,99.09,100.0,91.11,89.9,100.0,95.025,4
TCONS_00590288,ENST00000930098.1,ENSG00000152952,PLOD2,99.09,100.0,91.09,89.9,100.0,95.02000000000001,4
TCONS_00590288,ENST00000948781.1,ENSG00000085491,SLC25A24,99.09,100.0,91.09,89.9,100.0,95.02000000000001,4
TCONS_00590288,ENST00000692015.1,ENSG00000171100,MTM1,99.09,100.0,91.09,89.9,100.0,95.02000000000001,4
TCONS_00590288,ENST00000943062.1,ENSG00000102081,FMR1,99.3,100.0,89.5,91.28,100.0,95.02000000000001,4
TCONS_00590288,ENST00000948780.1,ENSG00000085491,SLC25A24,99.09,100.0,91.09,89.9,100.0,95.02000000000001,4
TCONS_00590288,ENST00000949264.1,ENSG00000171100,MTM1,99.09,100.0,91.09,89.9,100.0,95.02000000000001,4
TCONS_00590288,ENST00000926498.1,ENSG00000085491,SLC25A24,99.09,100.0,91.09,89.9,100.0,95.02000000000001,4
TCONS_00590288,ENST00000949260.1,ENSG00000171100,MTM1,99.09,100.0,91.09,89.9,100.0,95.02000000000001,4
TCONS_00590288,ENST00000856697.1,ENSG00000085491,SLC25A24,99.09,100.0,91.09,89.9,100.0,95.02000000000001,4
TCONS_00590288,ENST00000895845.1,ENSG00000168283,BMI1,99.09,100.0,91.09,89.9,100.0,95.02000000000001,4
TCONS_00590288,ENST00000285311.8,ENSG00000155011,DKK2,99.09,100.0,91.08,89.9,100.0,95.01750000000001,4
TCONS_00590288,ENST00000885038.1,ENSG00000087338,GMCL1,99.3,100.0,89.47,91.28,100.0,95.01249999999999,4
TCONS_00590288,ENST00000956312.1,ENSG00000152952,PLOD2,99.09,100.0,91.05,89.9,100.0,95.00999999999999,4
TCONS_00590288,ENST00000866464.1,ENSG00000171100,MTM1,99.09,100.0,91.05,89.9,100.0,95.00999999999999,4
TCONS_00590288,ENST00000956313.1,ENSG00000152952,PLOD2,99.09,100.0,91.05,89.9,100.0,95.00999999999999,4
TCONS_00590288,ENST00000868677.1,ENSG00000107798,LIPA,99.09,100.0,91.03,89.9,100.0,95.005,4
TCONS_00590288,ENST00000685944.1,ENSG00000171100,MTM1,99.09,100.0,91.02,89.9,100.0,95.0025,4
TCONS_00590288,ENST00000417122.7,ENSG00000150093,ITGB1,99.09,100.0,89.64,91.28,100.0,95.0025,4
TCONS_00590288,ENST00000856288.1,ENSG00000138821,SLC39A8,99.09,100.0,91.02,89.9,100.0,95.0025,4
TCONS_00590288,ENST00000866472.1,ENSG00000171100,MTM1,99.09,100.0,91.02,89.9,100.0,95.0025,4
TCONS_00590288,ENST00000333314.3,ENSG00000251201,TMED7-TICAM2,99.09,100.0,91.02,89.9,100.0,95.0025,4
TCONS_00590288,ENST00000370396.7,ENSG00000171100,MTM1,99.09,100.0,91.0,89.9,100.0,94.9975,4
TCONS_00590288,ENST00000922173.1,ENSG00000168283,BMI1,99.09,100.0,91.0,89.9,100.0,94.9975,4
TCONS_00590288,ENST00000924084.1,ENSG00000171100,MTM1,99.09,100.0,91.0,89.9,100.0,94.9975,4
TCONS_00590288,ENST00000866469.1,ENSG00000171100,MTM1,99.09,100.0,91.0,89.9,100.0,94.9975,4
TCONS_00590288,ENST00000866465.1,ENSG00000171100,MTM1,99.09,100.0,91.0,89.9,100.0,94.9975,4
TCONS_00590288,ENST00000866460.1,ENSG00000171100,MTM1,99.09,100.0,91.0,89.9,100.0,94.9975,4
