lncrna,mrna,gene_id,gene_name,Decision_Tree(%),K-Nearest-Neighbours(%),Random_Forest(%),LightGBM(%),Cumulative_Model_Score(%),avg_score,models_ge80
TCONS_00162777,ENST00000492996.6,ENSG00000148634,HERC4,99.09,100.0,92.31,89.9,100.0,95.32499999999999,4
TCONS_00162777,ENST00000954860.1,ENSG00000117479,SLC19A2,99.09,100.0,92.13,89.9,100.0,95.28,4
TCONS_00162777,ENST00000893395.1,ENSG00000153879,CEBPG,99.3,100.0,90.41,91.28,100.0,95.2475,4
TCONS_00162777,ENST00000942970.1,ENSG00000291237,SOD2,99.3,100.0,90.33,91.28,100.0,95.22749999999999,4
TCONS_00162777,ENST00000890975.1,ENSG00000151881,TMEM267,99.09,100.0,91.76,89.9,100.0,95.1875,4
TCONS_00162777,ENST00000890976.1,ENSG00000151881,TMEM267,99.09,100.0,91.63,89.9,100.0,95.155,4
TCONS_00162777,ENST00000943059.1,ENSG00000102081,FMR1,99.3,100.0,89.99,91.28,100.0,95.14250000000001,4
TCONS_00162777,ENST00000662562.2,ENSG00000070831,CDC42,99.09,100.0,91.46,90.0,100.0,95.1375,4
TCONS_00162777,ENST00000921002.1,ENSG00000143751,SDE2,99.09,100.0,91.48,89.9,100.0,95.1175,4
TCONS_00162777,ENST00000906084.1,ENSG00000084733,RAB10,99.09,100.0,91.39,89.9,100.0,95.095,4
TCONS_00162777,ENST00000367804.4,ENSG00000117479,SLC19A2,99.09,100.0,91.39,89.9,100.0,95.095,4
TCONS_00162777,ENST00000909544.1,ENSG00000140157,NIPA2,99.09,100.0,91.22,89.9,100.0,95.05250000000001,4
TCONS_00162777,ENST00000941461.1,ENSG00000140006,WDR89,99.09,100.0,91.22,89.9,100.0,95.05250000000001,4
TCONS_00162777,ENST00000929967.1,ENSG00000132485,ZRANB2,99.09,100.0,91.22,89.9,100.0,95.05250000000001,4
TCONS_00162777,ENST00000930478.1,ENSG00000119541,VPS4B,99.09,100.0,91.22,89.9,100.0,95.05250000000001,4
TCONS_00162777,ENST00000236137.10,ENSG00000117479,SLC19A2,99.09,100.0,91.2,89.9,100.0,95.04750000000001,4
TCONS_00162777,ENST00000394171.6,ENSG00000185551,NR2F2,99.09,100.0,91.18,89.9,100.0,95.04249999999999,4
TCONS_00162777,ENST00000297354.7,ENSG00000164764,SBSPON,99.09,100.0,91.17,89.9,100.0,95.03999999999999,4
TCONS_00162777,ENST00000429642.2,ENSG00000067064,IDI1,99.3,100.0,89.56,91.28,100.0,95.035,4
TCONS_00162777,ENST00000370471.7,ENSG00000102081,FMR1,99.3,100.0,89.56,91.28,100.0,95.035,4
TCONS_00162777,ENST00000681655.1,ENSG00000169379,ARL13B,99.09,100.0,91.14,89.9,100.0,95.0325,4
TCONS_00162777,ENST00000692852.1,ENSG00000171100,MTM1,99.09,100.0,91.11,89.9,100.0,95.025,4
TCONS_00162777,ENST00000948782.1,ENSG00000085491,SLC25A24,99.09,100.0,91.11,89.9,100.0,95.025,4
TCONS_00162777,ENST00000536854.6,ENSG00000108946,PRKAR1A,99.09,100.0,91.1,89.9,100.0,95.02250000000001,4
TCONS_00162777,ENST00000930098.1,ENSG00000152952,PLOD2,99.09,100.0,91.09,89.9,100.0,95.02000000000001,4
TCONS_00162777,ENST00000857075.1,ENSG00000102081,FMR1,99.3,100.0,89.5,91.28,100.0,95.02000000000001,4
TCONS_00162777,ENST00000948781.1,ENSG00000085491,SLC25A24,99.09,100.0,91.09,89.9,100.0,95.02000000000001,4
TCONS_00162777,ENST00000680994.1,ENSG00000169379,ARL13B,99.09,100.0,91.09,89.9,100.0,95.02000000000001,4
TCONS_00162777,ENST00000926498.1,ENSG00000085491,SLC25A24,99.09,100.0,91.09,89.9,100.0,95.02000000000001,4
