lncrna,mrna,Decision_Tree(%),K-Nearest-Neighbours(%),Random_Forest(%),LightGBM(%),Cumulative_Model_Score(%),avg_score,models_ge80
TCONS_00162777,ENST00000492996.6,99.09,100.0,92.31,89.9,100.0,95.32499999999999,4
TCONS_00162777,ENST00000954860.1,99.09,100.0,92.13,89.9,100.0,95.28,4
TCONS_00162777,ENST00000893395.1,99.3,100.0,90.41,91.28,100.0,95.2475,4
TCONS_00162777,ENST00000942970.1,99.3,100.0,90.33,91.28,100.0,95.22749999999999,4
TCONS_00162777,ENST00000890975.1,99.09,100.0,91.76,89.9,100.0,95.1875,4
TCONS_00162777,ENST00000890976.1,99.09,100.0,91.63,89.9,100.0,95.155,4
TCONS_00162777,ENST00000943059.1,99.3,100.0,89.99,91.28,100.0,95.14250000000001,4
TCONS_00162777,ENST00000662562.2,99.09,100.0,91.46,90.0,100.0,95.1375,4
TCONS_00162777,ENST00000921002.1,99.09,100.0,91.48,89.9,100.0,95.1175,4
TCONS_00162777,ENST00000906084.1,99.09,100.0,91.39,89.9,100.0,95.095,4
TCONS_00162777,ENST00000367804.4,99.09,100.0,91.39,89.9,100.0,95.095,4
TCONS_00162777,ENST00000909544.1,99.09,100.0,91.22,89.9,100.0,95.05250000000001,4
TCONS_00162777,ENST00000941461.1,99.09,100.0,91.22,89.9,100.0,95.05250000000001,4
TCONS_00162777,ENST00000929967.1,99.09,100.0,91.22,89.9,100.0,95.05250000000001,4
TCONS_00162777,ENST00000930478.1,99.09,100.0,91.22,89.9,100.0,95.05250000000001,4
TCONS_00162777,ENST00000236137.10,99.09,100.0,91.2,89.9,100.0,95.04750000000001,4
TCONS_00162777,ENST00000394171.6,99.09,100.0,91.18,89.9,100.0,95.04249999999999,4
TCONS_00162777,ENST00000297354.7,99.09,100.0,91.17,89.9,100.0,95.03999999999999,4
TCONS_00162777,ENST00000429642.2,99.3,100.0,89.56,91.28,100.0,95.035,4
TCONS_00162777,ENST00000370471.7,99.3,100.0,89.56,91.28,100.0,95.035,4
TCONS_00162777,ENST00000681655.1,99.09,100.0,91.14,89.9,100.0,95.0325,4
TCONS_00162777,ENST00000692852.1,99.09,100.0,91.11,89.9,100.0,95.025,4
TCONS_00162777,ENST00000948782.1,99.09,100.0,91.11,89.9,100.0,95.025,4
TCONS_00162777,ENST00000536854.6,99.09,100.0,91.1,89.9,100.0,95.02250000000001,4
TCONS_00162777,ENST00000930098.1,99.09,100.0,91.09,89.9,100.0,95.02000000000001,4
TCONS_00162777,ENST00000857075.1,99.3,100.0,89.5,91.28,100.0,95.02000000000001,4
TCONS_00162777,ENST00000948781.1,99.09,100.0,91.09,89.9,100.0,95.02000000000001,4
TCONS_00162777,ENST00000680994.1,99.09,100.0,91.09,89.9,100.0,95.02000000000001,4
TCONS_00162777,ENST00000926498.1,99.09,100.0,91.09,89.9,100.0,95.02000000000001,4
TCONS_00162777,ENST00000692015.1,99.09,100.0,91.09,89.9,100.0,95.02000000000001,4
TCONS_00162777,ENST00000948780.1,99.09,100.0,91.09,89.9,100.0,95.02000000000001,4
TCONS_00162777,ENST00000949264.1,99.09,100.0,91.09,89.9,100.0,95.02000000000001,4
TCONS_00162777,ENST00000949260.1,99.09,100.0,91.09,89.9,100.0,95.02000000000001,4
TCONS_00162777,ENST00000895845.1,99.09,100.0,91.09,89.9,100.0,95.02000000000001,4
TCONS_00162777,ENST00000856697.1,99.09,100.0,91.09,89.9,100.0,95.02000000000001,4
TCONS_00162777,ENST00000691686.1,99.09,100.0,91.09,89.9,100.0,95.02000000000001,4
TCONS_00162777,ENST00000866464.1,99.09,100.0,91.05,89.9,100.0,95.00999999999999,4
TCONS_00162777,ENST00000956312.1,99.09,100.0,91.05,89.9,100.0,95.00999999999999,4
TCONS_00162777,ENST00000949263.1,99.09,100.0,91.05,89.9,100.0,95.00999999999999,4
TCONS_00162777,ENST00000956313.1,99.09,100.0,91.05,89.9,100.0,95.00999999999999,4
TCONS_00162777,ENST00000868677.1,99.09,100.0,91.03,89.9,100.0,95.005,4
TCONS_00162777,ENST00000943064.1,99.3,100.0,89.44,91.28,100.0,95.005,4
TCONS_00162777,ENST00000966593.1,99.09,100.0,89.64,91.28,100.0,95.0025,4
TCONS_00162777,ENST00000856288.1,99.09,100.0,91.02,89.9,100.0,95.0025,4
TCONS_00162777,ENST00000866472.1,99.09,100.0,91.02,89.9,100.0,95.0025,4
TCONS_00162777,ENST00000685944.1,99.09,100.0,91.02,89.9,100.0,95.0025,4
TCONS_00162777,ENST00000285311.8,99.09,100.0,91.02,89.9,100.0,95.0025,4
TCONS_00162777,ENST00000689694.1,99.09,100.0,91.02,89.9,100.0,95.0025,4
TCONS_00162777,ENST00000333314.3,99.09,100.0,91.02,89.9,100.0,95.0025,4
TCONS_00162777,ENST00000924084.1,99.09,100.0,91.0,89.9,100.0,94.9975,4
