lncrna,mrna,Decision_Tree(%),K-Nearest-Neighbours(%),Random_Forest(%),LightGBM(%),Cumulative_Model_Score(%),avg_score,models_ge80
TCONS_00589880,ENST00000964520.1,99.3,100.0,92.06,91.28,100.0,95.66,4
TCONS_00589880,ENST00000259154.9,99.3,100.0,92.06,91.28,100.0,95.66,4
TCONS_00589880,ENST00000964521.1,99.3,100.0,92.06,91.28,100.0,95.66,4
TCONS_00589880,ENST00000905629.1,99.3,100.0,91.56,91.28,100.0,95.535,4
TCONS_00589880,ENST00000857260.1,99.3,100.0,91.46,91.28,100.0,95.50999999999999,4
TCONS_00589880,ENST00000972242.1,99.3,100.0,91.37,91.28,100.0,95.48750000000001,4
TCONS_00589880,ENST00000331173.6,99.3,100.0,91.31,91.28,100.0,95.4725,4
TCONS_00589880,ENST00000933595.1,99.3,100.0,91.21,91.28,100.0,95.44749999999999,4
TCONS_00589880,ENST00000945205.1,99.3,100.0,91.21,91.28,100.0,95.44749999999999,4
TCONS_00589880,ENST00000945185.1,99.3,100.0,91.19,91.28,100.0,95.4425,4
TCONS_00589880,ENST00000880428.1,99.3,100.0,91.05,91.28,100.0,95.4075,4
TCONS_00589880,ENST00000952698.1,99.3,100.0,91.04,91.28,100.0,95.405,4
TCONS_00589880,ENST00000952699.1,99.3,100.0,91.04,91.28,100.0,95.405,4
TCONS_00589880,ENST00000272163.9,99.3,100.0,91.03,91.28,100.0,95.4025,4
TCONS_00589880,ENST00000933597.1,99.3,100.0,91.03,91.28,100.0,95.4025,4
TCONS_00589880,ENST00000857257.1,99.3,100.0,91.01,91.28,100.0,95.39750000000001,4
TCONS_00589880,ENST00000956969.1,99.3,100.0,91.01,91.28,100.0,95.39750000000001,4
TCONS_00589880,ENST00000857256.1,99.3,100.0,91.01,91.28,100.0,95.39750000000001,4
TCONS_00589880,ENST00000366812.6,99.3,100.0,91.0,91.28,100.0,95.39500000000001,4
TCONS_00589880,ENST00000912077.1,99.3,100.0,91.0,91.28,100.0,95.39500000000001,4
TCONS_00589880,ENST00000912351.1,99.3,100.0,91.0,91.28,100.0,95.39500000000001,4
TCONS_00589880,ENST00000933596.1,99.3,100.0,90.95,91.28,100.0,95.3825,4
TCONS_00589880,ENST00000945331.1,99.3,100.0,90.95,91.28,100.0,95.3825,4
TCONS_00589880,ENST00000880429.1,99.3,100.0,90.93,91.28,100.0,95.3775,4
TCONS_00589880,ENST00000943060.1,99.3,100.0,90.92,91.28,100.0,95.375,4
TCONS_00589880,ENST00000912078.1,99.3,100.0,90.92,91.28,100.0,95.375,4
TCONS_00589880,ENST00000945186.1,99.3,100.0,90.92,91.28,100.0,95.375,4
TCONS_00589880,ENST00000369143.2,99.3,100.0,90.88,91.28,100.0,95.36500000000001,4
TCONS_00589880,ENST00000964522.1,99.3,100.0,90.84,91.28,100.0,95.35499999999999,4
TCONS_00589880,ENST00000971590.1,99.3,100.0,90.84,91.28,100.0,95.35499999999999,4
TCONS_00589880,ENST00000936976.1,99.3,100.0,90.84,91.28,100.0,95.35499999999999,4
TCONS_00589880,ENST00000905630.1,99.3,100.0,90.84,91.28,100.0,95.35499999999999,4
TCONS_00589880,ENST00000943974.1,99.3,100.0,90.8,91.28,100.0,95.345,4
TCONS_00589880,ENST00000943975.1,99.3,100.0,90.8,91.28,100.0,95.345,4
TCONS_00589880,ENST00000943972.1,99.3,100.0,90.77,91.28,100.0,95.3375,4
TCONS_00589880,ENST00000914815.1,99.3,100.0,90.77,91.28,100.0,95.3375,4
TCONS_00589880,ENST00000914814.1,99.3,100.0,90.77,91.28,100.0,95.3375,4
TCONS_00589880,ENST00000914816.1,99.3,100.0,90.77,91.28,100.0,95.3375,4
TCONS_00589880,ENST00000893043.1,99.3,100.0,90.76,91.28,100.0,95.33500000000001,4
TCONS_00589880,ENST00000903328.1,99.3,100.0,90.76,91.28,100.0,95.33500000000001,4
TCONS_00589880,ENST00000381591.5,99.3,100.0,90.71,91.28,100.0,95.32249999999999,4
TCONS_00589880,ENST00000857264.1,99.3,100.0,90.71,91.28,100.0,95.32249999999999,4
TCONS_00589880,ENST00000922450.1,99.3,100.0,90.7,91.28,100.0,95.32,4
TCONS_00589880,ENST00000282570.4,99.3,100.0,90.7,91.28,100.0,95.32,4
TCONS_00589880,ENST00000945184.1,99.3,100.0,90.67,91.28,100.0,95.3125,4
TCONS_00589880,ENST00000258418.10,99.3,100.0,90.63,91.28,100.0,95.30250000000001,4
TCONS_00589880,ENST00000972244.1,99.3,100.0,90.63,91.28,100.0,95.30250000000001,4
TCONS_00589880,ENST00000915226.1,99.3,100.0,90.6,91.28,100.0,95.29499999999999,4
TCONS_00589880,ENST00000857262.1,99.3,100.0,90.54,91.28,100.0,95.28,4
TCONS_00589880,ENST00000556095.5,99.3,100.0,90.53,91.28,100.0,95.2775,4
