lncrna,mrna,gene_id,gene_name,Decision_Tree(%),K-Nearest-Neighbours(%),Random_Forest(%),LightGBM(%),Cumulative_Model_Score(%),avg_score,models_ge80
TCONS_00608643,ENST00000331173.6,ENSG00000177613,CSTF2T,99.3,100.0,92.3,91.28,100.0,95.72,4
TCONS_00608643,ENST00000964521.1,ENSG00000136636,KCTD3,99.3,100.0,92.06,91.28,100.0,95.66,4
TCONS_00608643,ENST00000964520.1,ENSG00000136636,KCTD3,99.3,100.0,92.06,91.28,100.0,95.66,4
TCONS_00608643,ENST00000905630.1,ENSG00000136636,KCTD3,99.3,100.0,92.06,91.28,100.0,95.66,4
TCONS_00608643,ENST00000956969.1,ENSG00000126804,ZBTB1,99.3,100.0,92.06,91.28,100.0,95.66,4
TCONS_00608643,ENST00000259154.9,ENSG00000136636,KCTD3,99.3,100.0,92.06,91.28,100.0,95.66,4
TCONS_00608643,ENST00000683754.1,ENSG00000135317,SNX14,99.3,100.0,92.02,91.28,100.0,95.65,4
TCONS_00608643,ENST00000927838.1,ENSG00000105926,PALS2,99.3,100.0,92.02,91.28,100.0,95.65,4
TCONS_00608643,ENST00000857260.1,ENSG00000015171,ZMYND11,99.3,100.0,91.97,91.28,100.0,95.63749999999999,4
TCONS_00608643,ENST00000942569.1,ENSG00000123124,WWP1,99.3,100.0,91.94,91.28,100.0,95.63,4
TCONS_00608643,ENST00000863811.1,ENSG00000146802,TMEM168,99.3,100.0,91.86,91.28,100.0,95.61000000000001,4
TCONS_00608643,ENST00000882783.1,ENSG00000123124,WWP1,99.3,100.0,91.83,91.28,100.0,95.60249999999999,4
TCONS_00608643,ENST00000393310.5,ENSG00000169756,LIMS1,99.3,100.0,91.81,91.28,100.0,95.5975,4
TCONS_00608643,ENST00000282570.4,ENSG00000087338,GMCL1,99.3,100.0,91.68,91.28,100.0,95.565,4
TCONS_00608643,ENST00000684570.1,ENSG00000135317,SNX14,99.3,100.0,91.68,91.28,100.0,95.565,4
TCONS_00608643,ENST00000682497.1,ENSG00000135317,SNX14,99.3,100.0,91.68,91.28,100.0,95.565,4
TCONS_00608643,ENST00000682171.1,ENSG00000135317,SNX14,99.3,100.0,91.68,91.28,100.0,95.565,4
TCONS_00608643,ENST00000855415.1,ENSG00000164172,MOCS2,99.3,100.0,91.67,91.28,100.0,95.5625,4
TCONS_00608643,ENST00000260641.10,ENSG00000138071,ACTR2,99.3,100.0,91.64,91.28,100.0,95.555,4
TCONS_00608643,ENST00000905626.1,ENSG00000136636,KCTD3,99.3,100.0,91.64,91.28,100.0,95.555,4
TCONS_00608643,ENST00000880428.1,ENSG00000138071,ACTR2,99.3,100.0,91.64,91.28,100.0,95.555,4
TCONS_00608643,ENST00000421351.4,ENSG00000112378,PERP,99.09,100.0,93.13,90.0,100.0,95.555,4
TCONS_00608643,ENST00000300291.10,ENSG00000167005,NUDT21,99.3,100.0,91.62,91.28,100.0,95.55000000000001,4
TCONS_00608643,ENST00000937744.1,ENSG00000167005,NUDT21,99.3,100.0,91.62,91.28,100.0,95.55000000000001,4
TCONS_00608643,ENST00000901806.1,ENSG00000203880,PCMTD2,99.3,100.0,91.61,91.28,100.0,95.54750000000001,4
TCONS_00608643,ENST00000272163.9,ENSG00000143815,LBR,99.3,100.0,91.59,91.28,100.0,95.54249999999999,4
TCONS_00608643,ENST00000868173.1,ENSG00000130962,PRRG1,99.3,100.0,91.55,91.28,100.0,95.5325,4
