lncrna,mrna,Decision_Tree(%),K-Nearest-Neighbours(%),Random_Forest(%),LightGBM(%),Cumulative_Model_Score(%),avg_score,models_ge80
TCONS_00608643,ENST00000331173.6,99.3,100.0,92.3,91.28,100.0,95.72,4
TCONS_00608643,ENST00000964521.1,99.3,100.0,92.06,91.28,100.0,95.66,4
TCONS_00608643,ENST00000964520.1,99.3,100.0,92.06,91.28,100.0,95.66,4
TCONS_00608643,ENST00000905630.1,99.3,100.0,92.06,91.28,100.0,95.66,4
TCONS_00608643,ENST00000956969.1,99.3,100.0,92.06,91.28,100.0,95.66,4
TCONS_00608643,ENST00000259154.9,99.3,100.0,92.06,91.28,100.0,95.66,4
TCONS_00608643,ENST00000683754.1,99.3,100.0,92.02,91.28,100.0,95.65,4
TCONS_00608643,ENST00000927838.1,99.3,100.0,92.02,91.28,100.0,95.65,4
TCONS_00608643,ENST00000857260.1,99.3,100.0,91.97,91.28,100.0,95.63749999999999,4
TCONS_00608643,ENST00000942569.1,99.3,100.0,91.94,91.28,100.0,95.63,4
TCONS_00608643,ENST00000863811.1,99.3,100.0,91.86,91.28,100.0,95.61000000000001,4
TCONS_00608643,ENST00000882783.1,99.3,100.0,91.83,91.28,100.0,95.60249999999999,4
TCONS_00608643,ENST00000393310.5,99.3,100.0,91.81,91.28,100.0,95.5975,4
TCONS_00608643,ENST00000282570.4,99.3,100.0,91.68,91.28,100.0,95.565,4
TCONS_00608643,ENST00000684570.1,99.3,100.0,91.68,91.28,100.0,95.565,4
TCONS_00608643,ENST00000682497.1,99.3,100.0,91.68,91.28,100.0,95.565,4
TCONS_00608643,ENST00000682171.1,99.3,100.0,91.68,91.28,100.0,95.565,4
TCONS_00608643,ENST00000855415.1,99.3,100.0,91.67,91.28,100.0,95.5625,4
TCONS_00608643,ENST00000260641.10,99.3,100.0,91.64,91.28,100.0,95.555,4
TCONS_00608643,ENST00000905626.1,99.3,100.0,91.64,91.28,100.0,95.555,4
TCONS_00608643,ENST00000880428.1,99.3,100.0,91.64,91.28,100.0,95.555,4
TCONS_00608643,ENST00000421351.4,99.09,100.0,93.13,90.0,100.0,95.555,4
TCONS_00608643,ENST00000300291.10,99.3,100.0,91.62,91.28,100.0,95.55000000000001,4
TCONS_00608643,ENST00000937744.1,99.3,100.0,91.62,91.28,100.0,95.55000000000001,4
TCONS_00608643,ENST00000901806.1,99.3,100.0,91.61,91.28,100.0,95.54750000000001,4
TCONS_00608643,ENST00000272163.9,99.3,100.0,91.59,91.28,100.0,95.54249999999999,4
TCONS_00608643,ENST00000868173.1,99.3,100.0,91.55,91.28,100.0,95.5325,4
TCONS_00608643,ENST00000922450.1,99.3,100.0,91.52,91.28,100.0,95.525,4
TCONS_00608643,ENST00000396954.8,99.3,100.0,91.5,91.28,100.0,95.52000000000001,4
TCONS_00608643,ENST00000912414.1,99.3,100.0,91.46,91.28,100.0,95.50999999999999,4
TCONS_00608643,ENST00000905629.1,99.3,100.0,91.45,91.28,100.0,95.5075,4
TCONS_00608643,ENST00000928786.1,99.3,100.0,91.42,91.28,100.0,95.5,4
TCONS_00608643,ENST00000928785.1,99.3,100.0,91.42,91.28,100.0,95.5,4
TCONS_00608643,ENST00000972242.1,99.3,100.0,91.37,91.28,100.0,95.48750000000001,4
TCONS_00608643,ENST00000903382.1,99.3,100.0,91.36,91.28,100.0,95.48500000000001,4
TCONS_00608643,ENST00000914815.1,99.3,100.0,91.34,91.28,100.0,95.47999999999999,4
TCONS_00608643,ENST00000914219.1,99.3,100.0,91.29,91.28,100.0,95.4675,4
TCONS_00608643,ENST00000399034.7,99.3,100.0,91.27,91.28,100.0,95.4625,4
TCONS_00608643,ENST00000928787.1,99.3,100.0,91.27,91.28,100.0,95.4625,4
TCONS_00608643,ENST00000893043.1,99.3,100.0,91.26,91.28,100.0,95.46000000000001,4
TCONS_00608643,ENST00000866849.1,99.3,100.0,91.24,91.28,100.0,95.45500000000001,4
TCONS_00608643,ENST00000440235.6,99.3,100.0,91.2,91.28,100.0,95.445,4
TCONS_00608643,ENST00000945186.1,99.3,100.0,91.18,91.28,100.0,95.44,4
TCONS_00608643,ENST00000945185.1,99.3,100.0,91.18,91.28,100.0,95.44,4
TCONS_00608643,ENST00000857266.1,99.3,100.0,91.13,91.28,100.0,95.42750000000001,4
TCONS_00608643,ENST00000885038.1,99.3,100.0,91.11,91.28,100.0,95.42250000000001,4
TCONS_00608643,ENST00000282344.11,99.3,100.0,91.11,91.28,100.0,95.42250000000001,4
TCONS_00608643,ENST00000684150.1,99.3,100.0,91.1,91.28,100.0,95.41999999999999,4
TCONS_00608643,ENST00000912351.1,99.3,100.0,91.07,91.28,100.0,95.4125,4
TCONS_00608643,ENST00000853857.1,99.3,100.0,91.06,91.28,100.0,95.41,4
