lncrna,mrna,gene_id,gene_name,Decision_Tree(%),K-Nearest-Neighbours(%),Random_Forest(%),LightGBM(%),Cumulative_Model_Score(%),avg_score,models_ge80
TCONS_00629693,ENST00000492996.6,ENSG00000148634,HERC4,99.09,100.0,92.75,89.9,100.0,95.435,4
TCONS_00629693,ENST00000236137.10,ENSG00000117479,SLC19A2,99.09,100.0,92.57,89.9,100.0,95.38999999999999,4
TCONS_00629693,ENST00000903191.1,ENSG00000168092,PAFAH1B2,99.09,100.0,92.13,89.9,100.0,95.28,4
TCONS_00629693,ENST00000921002.1,ENSG00000143751,SDE2,99.09,100.0,91.94,89.9,100.0,95.23249999999999,4
TCONS_00629693,ENST00000367804.4,ENSG00000117479,SLC19A2,99.09,100.0,91.82,90.0,100.0,95.22749999999999,4
TCONS_00629693,ENST00000262124.15,ENSG00000085415,SEH1L,99.09,100.0,91.87,89.9,100.0,95.215,4
TCONS_00629693,ENST00000527958.6,ENSG00000168092,PAFAH1B2,99.09,100.0,91.83,89.9,100.0,95.20500000000001,4
TCONS_00629693,ENST00000928783.1,ENSG00000168092,PAFAH1B2,99.09,100.0,91.83,89.9,100.0,95.20500000000001,4
TCONS_00629693,ENST00000954860.1,ENSG00000117479,SLC19A2,99.09,100.0,91.78,89.9,100.0,95.1925,4
TCONS_00629693,ENST00000436547.7,ENSG00000151923,TIAL1,99.09,100.0,91.74,89.9,100.0,95.1825,4
TCONS_00629693,ENST00000685047.1,ENSG00000156531,PHF6,99.09,100.0,91.74,89.9,100.0,95.1825,4
TCONS_00629693,ENST00000920822.1,ENSG00000162885,B3GALNT2,99.09,100.0,91.7,89.9,100.0,95.17250000000001,4
TCONS_00629693,ENST00000890977.1,ENSG00000151881,TMEM267,99.09,100.0,91.6,90.0,100.0,95.1725,4
TCONS_00629693,ENST00000893395.1,ENSG00000153879,CEBPG,99.09,100.0,90.3,91.28,100.0,95.16749999999999,4
TCONS_00629693,ENST00000903192.1,ENSG00000168092,PAFAH1B2,99.09,100.0,91.55,90.0,100.0,95.16,4
TCONS_00629693,ENST00000914228.1,ENSG00000097096,SYDE2,99.09,100.0,91.56,89.9,100.0,95.13749999999999,4
TCONS_00629693,ENST00000890975.1,ENSG00000151881,TMEM267,99.09,100.0,91.55,89.9,100.0,95.13499999999999,4
TCONS_00629693,ENST00000867486.1,ENSG00000128791,TWSG1,99.09,100.0,91.55,89.9,100.0,95.13499999999999,4
TCONS_00629693,ENST00000906084.1,ENSG00000084733,RAB10,99.09,100.0,91.52,89.9,100.0,95.1275,4
TCONS_00629693,ENST00000860830.1,ENSG00000129562,DAD1,99.09,100.0,91.46,89.9,100.0,95.11250000000001,4
TCONS_00629693,ENST00000903188.1,ENSG00000168092,PAFAH1B2,99.09,100.0,91.46,89.9,100.0,95.11250000000001,4
TCONS_00629693,ENST00000903190.1,ENSG00000168092,PAFAH1B2,99.09,100.0,91.43,89.9,100.0,95.10499999999999,4
TCONS_00629693,ENST00000953914.1,ENSG00000100614,PPM1A,99.09,100.0,91.43,89.9,100.0,95.10499999999999,4
TCONS_00629693,ENST00000674289.1,ENSG00000140157,NIPA2,99.09,100.0,91.4,89.9,100.0,95.0975,4
TCONS_00629693,ENST00000394171.6,ENSG00000185551,NR2F2,99.09,100.0,91.4,89.9,100.0,95.0975,4
TCONS_00629693,ENST00000909562.1,ENSG00000140157,NIPA2,99.09,100.0,91.29,90.0,100.0,95.095,4
TCONS_00629693,ENST00000871396.1,ENSG00000164167,LSM6,99.09,100.0,91.39,89.9,100.0,95.095,4
TCONS_00629693,ENST00000863351.1,ENSG00000156671,SAMD8,99.09,100.0,91.29,90.0,100.0,95.095,4
TCONS_00629693,ENST00000883749.1,ENSG00000109133,TMEM33,99.09,100.0,91.39,89.9,100.0,95.095,4
TCONS_00629693,ENST00000358075.11,ENSG00000102158,MAGT1,99.09,100.0,91.38,89.9,100.0,95.0925,4
TCONS_00629693,ENST00000944487.1,ENSG00000152954,NRSN1,99.09,100.0,91.38,89.9,100.0,95.0925,4
TCONS_00629693,ENST00000874870.1,ENSG00000147894,C9orf72,99.09,100.0,91.38,89.9,100.0,95.0925,4
TCONS_00629693,ENST00000965253.1,ENSG00000147894,C9orf72,99.09,100.0,91.38,89.9,100.0,95.0925,4
TCONS_00629693,ENST00000369816.5,ENSG00000118402,ELOVL4,99.09,100.0,91.27,90.0,100.0,95.09,4
TCONS_00629693,ENST00000856529.1,ENSG00000123091,RNF11,99.09,100.0,91.26,90.0,100.0,95.0875,4
TCONS_00629693,ENST00000890976.1,ENSG00000151881,TMEM267,99.09,100.0,91.35,89.9,100.0,95.08500000000001,4
TCONS_00629693,ENST00000427199.3,ENSG00000243414,TICAM2,99.09,100.0,91.25,90.0,100.0,95.08500000000001,4
TCONS_00629693,ENST00000536854.6,ENSG00000108946,PRKAR1A,99.09,100.0,91.34,89.9,100.0,95.08250000000001,4
TCONS_00629693,ENST00000272091.8,ENSG00000143751,SDE2,99.09,100.0,91.34,89.9,100.0,95.08250000000001,4
TCONS_00629693,ENST00000395254.8,ENSG00000138311,ZNF365,99.09,100.0,91.33,89.9,100.0,95.08000000000001,4
TCONS_00629693,ENST00000968678.1,ENSG00000071073,MGAT4A,99.09,100.0,91.22,90.0,100.0,95.0775,4
TCONS_00629693,ENST00000909544.1,ENSG00000140157,NIPA2,99.09,100.0,91.22,90.0,100.0,95.0775,4
TCONS_00629693,ENST00000917617.1,ENSG00000174606,ANGEL2,99.09,100.0,91.32,89.9,100.0,95.07749999999999,4
TCONS_00629693,ENST00000398014.7,ENSG00000140157,NIPA2,99.09,100.0,91.32,89.9,100.0,95.07749999999999,4
TCONS_00629693,ENST00000961795.1,ENSG00000057252,SOAT1,99.09,100.0,91.31,89.9,100.0,95.07499999999999,4
TCONS_00629693,ENST00000942970.1,ENSG00000291237,SOD2,99.3,100.0,89.71,91.28,100.0,95.07249999999999,4
TCONS_00629693,ENST00000856828.1,ENSG00000080822,CLDND1,99.09,100.0,91.3,89.9,100.0,95.07249999999999,4
TCONS_00629693,ENST00000349736.10,ENSG00000101266,CSNK2A1,99.09,100.0,91.27,89.9,100.0,95.065,4
TCONS_00629693,ENST00000260270.3,ENSG00000137714,FDX1,99.09,100.0,91.17,90.0,100.0,95.065,4
TCONS_00629693,ENST00000674173.1,ENSG00000140157,NIPA2,99.09,100.0,91.26,89.9,100.0,95.0625,4
