lncrna,mrna,gene_id,gene_name,Decision_Tree(%),K-Nearest-Neighbours(%),Random_Forest(%),LightGBM(%),Cumulative_Model_Score(%),avg_score,models_ge80
TCONS_00092197,ENST00000492996.6,ENSG00000148634,HERC4,99.09,100.0,92.75,89.9,100.0,95.435,4
TCONS_00092197,ENST00000236137.10,ENSG00000117479,SLC19A2,99.09,100.0,92.57,89.9,100.0,95.38999999999999,4
TCONS_00092197,ENST00000889531.1,ENSG00000115084,SLC35F5,99.09,100.0,91.96,89.9,100.0,95.23750000000001,4
TCONS_00092197,ENST00000921002.1,ENSG00000143751,SDE2,99.09,100.0,91.94,89.9,100.0,95.23249999999999,4
TCONS_00092197,ENST00000367804.4,ENSG00000117479,SLC19A2,99.09,100.0,91.82,90.0,100.0,95.22749999999999,4
TCONS_00092197,ENST00000903188.1,ENSG00000168092,PAFAH1B2,99.09,100.0,91.89,89.9,100.0,95.22,4
TCONS_00092197,ENST00000262124.15,ENSG00000085415,SEH1L,99.09,100.0,91.87,89.9,100.0,95.215,4
TCONS_00092197,ENST00000903190.1,ENSG00000168092,PAFAH1B2,99.09,100.0,91.86,89.9,100.0,95.2125,4
TCONS_00092197,ENST00000883749.1,ENSG00000109133,TMEM33,99.09,100.0,91.83,89.9,100.0,95.20500000000001,4
TCONS_00092197,ENST00000954860.1,ENSG00000117479,SLC19A2,99.09,100.0,91.78,89.9,100.0,95.1925,4
TCONS_00092197,ENST00000890975.1,ENSG00000151881,TMEM267,99.09,100.0,91.76,89.9,100.0,95.1875,4
TCONS_00092197,ENST00000856828.1,ENSG00000080822,CLDND1,99.09,100.0,91.74,89.9,100.0,95.1825,4
TCONS_00092197,ENST00000903192.1,ENSG00000168092,PAFAH1B2,99.09,100.0,91.55,90.0,100.0,95.16,4
TCONS_00092197,ENST00000855854.1,ENSG00000091317,CMTM6,99.09,100.0,91.55,89.9,100.0,95.13499999999999,4
TCONS_00092197,ENST00000420673.6,ENSG00000082898,XPO1,99.09,100.0,91.55,89.9,100.0,95.13499999999999,4
TCONS_00092197,ENST00000536854.6,ENSG00000108946,PRKAR1A,99.09,100.0,91.54,89.9,100.0,95.1325,4
TCONS_00092197,ENST00000205636.4,ENSG00000091317,CMTM6,99.09,100.0,91.52,89.9,100.0,95.1275,4
TCONS_00092197,ENST00000906084.1,ENSG00000084733,RAB10,99.09,100.0,91.52,89.9,100.0,95.1275,4
TCONS_00092197,ENST00000369816.5,ENSG00000118402,ELOVL4,99.09,100.0,91.4,90.0,100.0,95.1225,4
TCONS_00092197,ENST00000890976.1,ENSG00000151881,TMEM267,99.09,100.0,91.44,89.9,100.0,95.10749999999999,4
TCONS_00092197,ENST00000674289.1,ENSG00000140157,NIPA2,99.09,100.0,91.4,89.9,100.0,95.0975,4
TCONS_00092197,ENST00000394171.6,ENSG00000185551,NR2F2,99.09,100.0,91.4,89.9,100.0,95.0975,4
