lncrna,mrna,gene_id,gene_name,Decision_Tree(%),K-Nearest-Neighbours(%),Random_Forest(%),LightGBM(%),Cumulative_Model_Score(%),avg_score,models_ge80
TCONS_00407292,ENST00000492996.6,ENSG00000148634,HERC4,99.09,100.0,92.75,89.9,100.0,95.435,4
TCONS_00407292,ENST00000893395.1,ENSG00000153879,CEBPG,99.3,100.0,90.56,91.28,100.0,95.285,4
TCONS_00407292,ENST00000921002.1,ENSG00000143751,SDE2,99.09,100.0,91.94,89.9,100.0,95.23249999999999,4
TCONS_00407292,ENST00000262124.15,ENSG00000085415,SEH1L,99.09,100.0,91.87,89.9,100.0,95.215,4
TCONS_00407292,ENST00000436547.7,ENSG00000151923,TIAL1,99.09,100.0,91.74,89.9,100.0,95.1825,4
TCONS_00407292,ENST00000685047.1,ENSG00000156531,PHF6,99.09,100.0,91.74,89.9,100.0,95.1825,4
TCONS_00407292,ENST00000920822.1,ENSG00000162885,B3GALNT2,99.09,100.0,91.7,89.9,100.0,95.17250000000001,4
TCONS_00407292,ENST00000903191.1,ENSG00000168092,PAFAH1B2,99.09,100.0,91.7,89.9,100.0,95.17250000000001,4
TCONS_00407292,ENST00000890977.1,ENSG00000151881,TMEM267,99.09,100.0,91.6,90.0,100.0,95.1725,4
TCONS_00407292,ENST00000903192.1,ENSG00000168092,PAFAH1B2,99.09,100.0,91.55,90.0,100.0,95.16,4
TCONS_00407292,ENST00000236137.10,ENSG00000117479,SLC19A2,99.09,100.0,91.56,89.9,100.0,95.13749999999999,4
TCONS_00407292,ENST00000867486.1,ENSG00000128791,TWSG1,99.09,100.0,91.55,89.9,100.0,95.13499999999999,4
TCONS_00407292,ENST00000890976.1,ENSG00000151881,TMEM267,99.09,100.0,91.55,89.9,100.0,95.13499999999999,4
TCONS_00407292,ENST00000536854.6,ENSG00000108946,PRKAR1A,99.09,100.0,91.54,89.9,100.0,95.1325,4
TCONS_00407292,ENST00000367804.4,ENSG00000117479,SLC19A2,99.09,100.0,91.39,90.0,100.0,95.12,4
TCONS_00407292,ENST00000903188.1,ENSG00000168092,PAFAH1B2,99.09,100.0,91.46,89.9,100.0,95.11250000000001,4
TCONS_00407292,ENST00000903190.1,ENSG00000168092,PAFAH1B2,99.09,100.0,91.46,89.9,100.0,95.11250000000001,4
TCONS_00407292,ENST00000260270.3,ENSG00000137714,FDX1,99.09,100.0,91.33,90.0,100.0,95.105,4
TCONS_00407292,ENST00000871396.1,ENSG00000164167,LSM6,99.09,100.0,91.4,89.9,100.0,95.0975,4
TCONS_00407292,ENST00000909562.1,ENSG00000140157,NIPA2,99.09,100.0,91.29,90.0,100.0,95.095,4
TCONS_00407292,ENST00000965253.1,ENSG00000147894,C9orf72,99.09,100.0,91.38,89.9,100.0,95.0925,4
TCONS_00407292,ENST00000427199.3,ENSG00000243414,TICAM2,99.09,100.0,91.25,90.0,100.0,95.08500000000001,4
TCONS_00407292,ENST00000968678.1,ENSG00000071073,MGAT4A,99.09,100.0,91.22,90.0,100.0,95.0775,4
TCONS_00407292,ENST00000909544.1,ENSG00000140157,NIPA2,99.09,100.0,91.22,90.0,100.0,95.0775,4
TCONS_00407292,ENST00000917617.1,ENSG00000174606,ANGEL2,99.09,100.0,91.32,89.9,100.0,95.07749999999999,4
