lncrna,mrna,Decision_Tree(%),K-Nearest-Neighbours(%),Random_Forest(%),LightGBM(%),Cumulative_Model_Score(%),avg_score,models_ge80
TCONS_00590074,ENST00000893395.1,99.3,100.0,90.99,91.28,100.0,95.39250000000001,4
TCONS_00590074,ENST00000492996.6,99.09,100.0,92.31,89.9,100.0,95.32499999999999,4
TCONS_00590074,ENST00000943059.1,99.3,100.0,89.95,91.28,100.0,95.1325,4
TCONS_00590074,ENST00000921002.1,99.09,100.0,91.5,89.9,100.0,95.1225,4
TCONS_00590074,ENST00000890976.1,99.09,100.0,91.44,89.9,100.0,95.10749999999999,4
TCONS_00590074,ENST00000367804.4,99.09,100.0,91.39,89.9,100.0,95.095,4
TCONS_00590074,ENST00000968678.1,99.09,100.0,91.23,89.9,100.0,95.055,4
TCONS_00590074,ENST00000941461.1,99.09,100.0,91.22,89.9,100.0,95.05250000000001,4
TCONS_00590074,ENST00000909544.1,99.09,100.0,91.22,89.9,100.0,95.05250000000001,4
TCONS_00590074,ENST00000929967.1,99.09,100.0,91.22,89.9,100.0,95.05250000000001,4
TCONS_00590074,ENST00000905720.1,99.09,100.0,89.8,91.28,100.0,95.04249999999999,4
TCONS_00590074,ENST00000906084.1,99.09,100.0,91.18,89.9,100.0,95.04249999999999,4
TCONS_00590074,ENST00000297354.7,99.09,100.0,91.18,89.9,100.0,95.04249999999999,4
TCONS_00590074,ENST00000429642.2,99.09,100.0,89.73,91.28,100.0,95.025,4
TCONS_00590074,ENST00000948782.1,99.09,100.0,91.11,89.9,100.0,95.025,4
TCONS_00590074,ENST00000692852.1,99.09,100.0,91.11,89.9,100.0,95.025,4
TCONS_00590074,ENST00000926498.1,99.09,100.0,91.09,89.9,100.0,95.02000000000001,4
TCONS_00590074,ENST00000948781.1,99.09,100.0,91.09,89.9,100.0,95.02000000000001,4
TCONS_00590074,ENST00000948780.1,99.09,100.0,91.09,89.9,100.0,95.02000000000001,4
TCONS_00590074,ENST00000930098.1,99.09,100.0,91.09,89.9,100.0,95.02000000000001,4
TCONS_00590074,ENST00000856697.1,99.09,100.0,91.09,89.9,100.0,95.02000000000001,4
TCONS_00590074,ENST00000949264.1,99.09,100.0,91.09,89.9,100.0,95.02000000000001,4
TCONS_00590074,ENST00000949260.1,99.09,100.0,91.09,89.9,100.0,95.02000000000001,4
TCONS_00590074,ENST00000692015.1,99.09,100.0,91.05,89.9,100.0,95.00999999999999,4
TCONS_00590074,ENST00000856828.1,99.09,100.0,91.05,89.9,100.0,95.00999999999999,4
TCONS_00590074,ENST00000866471.1,99.09,100.0,91.05,89.9,100.0,95.00999999999999,4
TCONS_00590074,ENST00000691686.1,99.09,100.0,91.04,89.9,100.0,95.0075,4
TCONS_00590074,ENST00000895847.1,99.09,100.0,91.0,89.9,100.0,94.9975,4
TCONS_00590074,ENST00000903190.1,99.09,100.0,90.97,89.9,100.0,94.99000000000001,4
TCONS_00590074,ENST00000534136.5,99.09,100.0,90.96,89.9,100.0,94.98750000000001,4
TCONS_00590074,ENST00000867100.1,99.09,100.0,90.88,89.9,100.0,94.9675,4
TCONS_00590074,ENST00000863351.1,99.09,100.0,90.86,89.9,100.0,94.9625,4
TCONS_00590074,ENST00000909562.1,99.09,100.0,90.85,89.9,100.0,94.96000000000001,4
TCONS_00590074,ENST00000885952.1,99.09,100.0,90.85,89.9,100.0,94.96000000000001,4
TCONS_00590074,ENST00000917617.1,99.09,100.0,90.81,89.9,100.0,94.94999999999999,4
TCONS_00590074,ENST00000960376.1,99.09,100.0,90.81,89.9,100.0,94.94999999999999,4
TCONS_00590074,ENST00000867687.1,99.09,100.0,90.81,89.9,100.0,94.94999999999999,4
TCONS_00590074,ENST00000262346.6,99.09,100.0,90.8,89.9,100.0,94.94749999999999,4
TCONS_00590074,ENST00000866892.1,99.09,100.0,90.79,89.9,100.0,94.945,4
TCONS_00590074,ENST00000943285.1,99.09,100.0,90.76,89.9,100.0,94.9375,4
TCONS_00590074,ENST00000506908.2,99.09,100.0,90.76,89.9,100.0,94.9375,4
TCONS_00590074,ENST00000890975.1,99.09,100.0,90.75,89.9,100.0,94.935,4
TCONS_00590074,ENST00000903188.1,99.09,100.0,90.74,89.9,100.0,94.9325,4
TCONS_00590074,ENST00000926497.1,99.09,100.0,90.74,89.9,100.0,94.9325,4
TCONS_00590074,ENST00000969012.1,99.09,100.0,90.74,89.9,100.0,94.9325,4
TCONS_00590074,ENST00000260270.3,99.09,100.0,90.73,89.9,100.0,94.93,4
TCONS_00590074,ENST00000927583.1,99.09,100.0,90.71,89.9,100.0,94.92500000000001,4
TCONS_00590074,ENST00000970448.1,99.09,100.0,90.71,89.9,100.0,94.92500000000001,4
TCONS_00590074,ENST00000966695.1,99.09,100.0,90.7,89.9,100.0,94.92250000000001,4
TCONS_00590074,ENST00000960374.1,99.09,100.0,90.7,89.9,100.0,94.92250000000001,4
