lncrna,mrna,gene_id,gene_name,Decision_Tree(%),K-Nearest-Neighbours(%),Random_Forest(%),LightGBM(%),Cumulative_Model_Score(%),avg_score,models_ge80
TCONS_00331002,ENST00000331173.6,ENSG00000177613,CSTF2T,99.09,100.0,95.61,89.9,100.0,96.15,4
TCONS_00331002,ENST00000896544.1,ENSG00000156504,PABIR2,99.09,100.0,93.16,89.9,100.0,95.5375,4
TCONS_00331002,ENST00000896543.1,ENSG00000156504,PABIR2,99.09,100.0,93.16,89.9,100.0,95.5375,4
TCONS_00331002,ENST00000343004.10,ENSG00000156504,PABIR2,99.09,100.0,93.16,89.9,100.0,95.5375,4
TCONS_00331002,ENST00000896545.1,ENSG00000156504,PABIR2,99.09,100.0,93.16,89.9,100.0,95.5375,4
TCONS_00331002,ENST00000928787.1,ENSG00000168092,PAFAH1B2,99.09,100.0,92.64,89.9,100.0,95.4075,4
TCONS_00331002,ENST00000903191.1,ENSG00000168092,PAFAH1B2,99.09,100.0,92.64,89.9,100.0,95.4075,4
TCONS_00331002,ENST00000492996.6,ENSG00000148634,HERC4,99.09,100.0,92.22,90.0,100.0,95.3275,4
TCONS_00331002,ENST00000398014.7,ENSG00000140157,NIPA2,99.09,100.0,92.26,89.9,100.0,95.3125,4
TCONS_00331002,ENST00000954860.1,ENSG00000117479,SLC19A2,99.09,100.0,92.14,90.0,100.0,95.3075,4
TCONS_00331002,ENST00000370790.5,ENSG00000156504,PABIR2,99.09,100.0,92.17,89.9,100.0,95.28999999999999,4
TCONS_00331002,ENST00000943059.1,ENSG00000102081,FMR1,99.3,100.0,90.57,91.28,100.0,95.2875,4
TCONS_00331002,ENST00000236137.10,ENSG00000117479,SLC19A2,99.09,100.0,92.14,89.9,100.0,95.2825,4
TCONS_00331002,ENST00000394804.6,ENSG00000109332,UBE2D3,99.09,100.0,92.13,89.9,100.0,95.28,4
TCONS_00331002,ENST00000928788.1,ENSG00000168092,PAFAH1B2,99.09,100.0,92.13,89.9,100.0,95.28,4
TCONS_00331002,ENST00000928789.1,ENSG00000168092,PAFAH1B2,99.09,100.0,92.11,89.9,100.0,95.275,4
TCONS_00331002,ENST00000893395.1,ENSG00000153879,CEBPG,99.3,100.0,90.45,91.28,100.0,95.2575,4
