lncrna,mrna,gene_id,gene_name,Decision_Tree(%),K-Nearest-Neighbours(%),Random_Forest(%),LightGBM(%),Cumulative_Model_Score(%),avg_score,models_ge80
TCONS_00162601,ENST00000262441.10,ENSG00000065325,GLP2R,99.09,100.0,93.99,92.45,100.0,96.3825,4
TCONS_00162601,ENST00000896670.1,ENSG00000065325,GLP2R,99.09,100.0,93.08,92.45,100.0,96.155,4
TCONS_00162601,ENST00000918231.1,ENSG00000189091,SF3B3,99.09,100.0,92.47,92.45,100.0,96.0025,4
TCONS_00162601,ENST00000890165.1,ENSG00000122218,COPA,99.09,100.0,92.45,92.45,100.0,95.9975,4
TCONS_00162601,ENST00000965626.1,ENSG00000136709,WDR33,99.09,100.0,92.34,92.45,100.0,95.97,4
TCONS_00162601,ENST00000698059.1,ENSG00000135636,DYSF,99.09,100.0,91.83,92.45,100.0,95.8425,4
TCONS_00162601,ENST00000531159.6,ENSG00000135372,NAT10,99.09,100.0,91.64,92.45,100.0,95.795,4
TCONS_00162601,ENST00000639364.1,ENSG00000178445,GLDC,99.09,100.0,91.57,92.45,100.0,95.77749999999999,4
TCONS_00162601,ENST00000909662.1,ENSG00000189091,SF3B3,99.09,100.0,91.44,92.45,100.0,95.74499999999999,4
TCONS_00162601,ENST00000698058.1,ENSG00000135636,DYSF,99.09,100.0,91.42,92.45,100.0,95.74,4
TCONS_00162601,ENST00000912950.1,ENSG00000136709,WDR33,99.09,100.0,91.34,92.45,100.0,95.72,4
TCONS_00162601,ENST00000647683.1,ENSG00000122218,COPA,99.09,100.0,91.95,91.67,100.0,95.67750000000001,4
TCONS_00162601,ENST00000679263.1,ENSG00000184012,TMPRSS2,99.09,100.0,92.83,90.78,100.0,95.67500000000001,4
TCONS_00162601,ENST00000479049.6,ENSG00000135636,DYSF,99.09,100.0,91.06,92.45,100.0,95.64999999999999,4
TCONS_00162601,ENST00000969833.1,ENSG00000018625,ATP1A2,99.09,100.0,90.9,92.45,100.0,95.61,4
TCONS_00162601,ENST00000551264.5,ENSG00000139116,KIF21A,99.09,100.0,90.86,92.45,100.0,95.6,4
TCONS_00162601,ENST00000447527.1,ENSG00000018625,ATP1A2,99.09,100.0,90.69,92.45,100.0,95.55749999999999,4
TCONS_00162601,ENST00000856719.1,ENSG00000120156,TEK,99.09,100.0,90.61,92.45,100.0,95.5375,4
TCONS_00162601,ENST00000918236.1,ENSG00000189091,SF3B3,99.09,100.0,90.52,92.45,100.0,95.515,4
TCONS_00162601,ENST00000909661.1,ENSG00000189091,SF3B3,99.09,100.0,90.51,92.45,100.0,95.5125,4
