lncrna,mrna,Decision_Tree(%),K-Nearest-Neighbours(%),Random_Forest(%),LightGBM(%),Cumulative_Model_Score(%),avg_score,models_ge80
TCONS_00555128,ENST00000300291.10,99.3,100.0,92.75,91.28,100.0,95.83250000000001,4
TCONS_00555128,ENST00000937744.1,99.3,100.0,92.75,91.28,100.0,95.83250000000001,4
TCONS_00555128,ENST00000331173.6,99.09,100.0,94.06,90.03,100.0,95.79499999999999,4
TCONS_00555128,ENST00000868170.1,99.3,100.0,92.24,91.28,100.0,95.70500000000001,4
TCONS_00555128,ENST00000868173.1,99.3,100.0,92.17,91.28,100.0,95.6875,4
TCONS_00555128,ENST00000855415.1,99.3,100.0,91.8,91.28,100.0,95.595,4
TCONS_00555128,ENST00000925110.1,99.3,100.0,91.8,91.28,100.0,95.595,4
TCONS_00555128,ENST00000282344.11,99.3,100.0,91.77,91.28,100.0,95.5875,4
TCONS_00555128,ENST00000421351.4,99.09,100.0,93.13,90.0,100.0,95.555,4
TCONS_00555128,ENST00000868172.1,99.3,100.0,91.56,91.28,100.0,95.535,4
TCONS_00555128,ENST00000244869.3,99.09,100.0,93.01,90.0,100.0,95.525,4
TCONS_00555128,ENST00000874796.1,99.3,100.0,91.51,91.28,100.0,95.52250000000001,4
TCONS_00555128,ENST00000457354.7,99.3,100.0,91.48,91.28,100.0,95.51500000000001,4
TCONS_00555128,ENST00000915651.1,99.3,100.0,91.35,91.28,100.0,95.48249999999999,4
TCONS_00555128,ENST00000969731.1,99.3,100.0,91.31,91.28,100.0,95.4725,4
TCONS_00555128,ENST00000896543.1,99.09,100.0,92.78,90.0,100.0,95.4675,4
TCONS_00555128,ENST00000896545.1,99.09,100.0,92.78,90.0,100.0,95.4675,4
TCONS_00555128,ENST00000896544.1,99.09,100.0,92.78,90.0,100.0,95.4675,4
TCONS_00555128,ENST00000343004.10,99.09,100.0,92.78,90.0,100.0,95.4675,4
TCONS_00555128,ENST00000370790.5,99.09,100.0,92.78,90.0,100.0,95.4675,4
TCONS_00555128,ENST00000641076.1,99.09,100.0,92.77,90.0,100.0,95.465,4
TCONS_00555128,ENST00000901806.1,99.3,100.0,91.23,91.28,100.0,95.45250000000001,4
TCONS_00555128,ENST00000394804.6,99.09,100.0,92.69,90.0,100.0,95.445,4
TCONS_00555128,ENST00000282570.4,99.3,100.0,91.19,91.28,100.0,95.4425,4
TCONS_00555128,ENST00000928789.1,99.3,100.0,91.19,91.28,100.0,95.4425,4
TCONS_00555128,ENST00000451288.6,99.3,100.0,91.19,91.28,100.0,95.4425,4
TCONS_00555128,ENST00000909886.1,99.09,100.0,91.37,91.28,100.0,95.435,4
TCONS_00555128,ENST00000879827.1,99.3,100.0,91.11,91.28,100.0,95.42250000000001,4
TCONS_00555128,ENST00000321662.11,99.09,100.0,92.6,90.0,100.0,95.4225,4
TCONS_00555128,ENST00000885797.1,99.3,100.0,91.09,91.28,100.0,95.41749999999999,4
TCONS_00555128,ENST00000880540.1,99.3,100.0,91.09,91.28,100.0,95.41749999999999,4
TCONS_00555128,ENST00000298406.6,99.3,100.0,91.09,91.28,100.0,95.41749999999999,4
TCONS_00555128,ENST00000933594.1,99.3,100.0,91.09,91.28,100.0,95.41749999999999,4
TCONS_00555128,ENST00000945205.1,99.3,100.0,91.09,91.28,100.0,95.41749999999999,4
TCONS_00555128,ENST00000903191.1,99.09,100.0,92.51,90.03,100.0,95.4075,4
TCONS_00555128,ENST00000709446.2,99.09,100.0,92.53,90.0,100.0,95.405,4
TCONS_00555128,ENST00000905624.1,99.3,100.0,91.03,91.28,100.0,95.4025,4
TCONS_00555128,ENST00000922450.1,99.3,100.0,91.03,91.28,100.0,95.4025,4
TCONS_00555128,ENST00000952698.1,99.3,100.0,91.03,91.28,100.0,95.4025,4
TCONS_00555128,ENST00000952699.1,99.3,100.0,91.03,91.28,100.0,95.4025,4
TCONS_00555128,ENST00000972242.1,99.3,100.0,91.0,91.28,100.0,95.39500000000001,4
TCONS_00555128,ENST00000857257.1,99.3,100.0,91.0,91.28,100.0,95.39500000000001,4
TCONS_00555128,ENST00000502346.2,99.3,100.0,90.95,91.28,100.0,95.3825,4
TCONS_00555128,ENST00000260641.10,99.3,100.0,90.93,91.28,100.0,95.3775,4
TCONS_00555128,ENST00000855003.1,99.09,100.0,92.41,90.0,100.0,95.375,4
TCONS_00555128,ENST00000855013.1,99.09,100.0,92.41,90.0,100.0,95.375,4
TCONS_00555128,ENST00000866849.1,99.3,100.0,90.91,91.28,100.0,95.3725,4
TCONS_00555128,ENST00000680469.1,99.09,100.0,92.39,90.0,100.0,95.37,4
TCONS_00555128,ENST00000904846.1,99.3,100.0,90.9,91.28,100.0,95.37,4
TCONS_00555128,ENST00000451402.5,99.09,100.0,92.36,90.0,100.0,95.3625,4
