lncrna,mrna,gene_id,gene_name,Decision_Tree(%),K-Nearest-Neighbours(%),Random_Forest(%),LightGBM(%),Cumulative_Model_Score(%),avg_score,models_ge80
TCONS_00590782,ENST00000957006.1,ENSG00000101213,PTK6,99.09,100.0,97.88,92.45,100.0,97.355,4
TCONS_00590782,ENST00000262625.7,ENSG00000126259,KIRREL2,99.09,100.0,97.87,92.45,100.0,97.3525,4
TCONS_00590782,ENST00000949120.1,ENSG00000099999,RNF215,99.09,100.0,97.83,92.45,100.0,97.3425,4
TCONS_00590782,ENST00000874725.1,ENSG00000005001,PRSS22,99.09,100.0,97.82,92.45,100.0,97.33999999999999,4
TCONS_00590782,ENST00000413655.5,NA,NA,99.09,100.0,97.81,92.45,100.0,97.33749999999999,4
TCONS_00590782,ENST00000611231.2,NA,NA,99.09,100.0,97.81,92.45,100.0,97.33749999999999,4
TCONS_00590782,ENST00000400062.5,NA,NA,99.09,100.0,97.81,92.45,100.0,97.33749999999999,4
TCONS_00590782,ENST00000614766.5,ENSG00000278619,MRM1,99.09,100.0,97.81,92.45,100.0,97.33749999999999,4
TCONS_00590782,ENST00000414455.5,NA,NA,99.09,100.0,97.81,92.45,100.0,97.33749999999999,4
TCONS_00590782,ENST00000443533.5,NA,NA,99.09,100.0,97.81,92.45,100.0,97.33749999999999,4
TCONS_00590782,ENST00000858970.1,ENSG00000278619,MRM1,99.09,100.0,97.81,92.45,100.0,97.33749999999999,4
TCONS_00590782,ENST00000451411.5,NA,NA,99.09,100.0,97.81,92.45,100.0,97.33749999999999,4
TCONS_00590782,ENST00000427126.5,NA,NA,99.09,100.0,97.81,92.45,100.0,97.33749999999999,4
TCONS_00590782,ENST00000954539.1,ENSG00000136856,SLC2A8,99.09,100.0,97.74,92.45,100.0,97.32,4
TCONS_00590782,ENST00000614745.4,NA,NA,99.09,100.0,97.7,92.45,100.0,97.31,4
TCONS_00590782,ENST00000955518.1,ENSG00000184489,PTP4A3,99.09,100.0,97.7,92.45,100.0,97.31,4
TCONS_00590782,ENST00000613056.4,NA,NA,99.09,100.0,97.7,92.45,100.0,97.31,4
TCONS_00590782,ENST00000955545.1,ENSG00000184489,PTP4A3,99.09,100.0,97.7,92.45,100.0,97.31,4
TCONS_00590782,ENST00000559991.1,ENSG00000169105,CHST14,99.09,100.0,97.69,92.45,100.0,97.30749999999999,4
TCONS_00590782,ENST00000854821.1,ENSG00000106565,TMEM176B,99.09,100.0,97.69,92.45,100.0,97.30749999999999,4
TCONS_00590782,ENST00000955540.1,ENSG00000184489,PTP4A3,99.09,100.0,97.69,92.45,100.0,97.30749999999999,4
TCONS_00590782,ENST00000860622.1,ENSG00000110080,ST3GAL4,99.09,100.0,97.68,92.45,100.0,97.30499999999999,4
TCONS_00590782,ENST00000940336.1,ENSG00000278619,MRM1,99.09,100.0,97.68,92.45,100.0,97.30499999999999,4
TCONS_00590782,ENST00000866918.1,ENSG00000140398,NEIL1,99.09,100.0,97.68,92.45,100.0,97.30499999999999,4
TCONS_00590782,ENST00000941068.1,ENSG00000181513,ACBD4,99.09,100.0,97.68,92.45,100.0,97.30499999999999,4
TCONS_00590782,ENST00000398322.7,ENSG00000181513,ACBD4,99.09,100.0,97.68,92.45,100.0,97.30499999999999,4
TCONS_00590782,ENST00000954652.1,ENSG00000140398,NEIL1,99.09,100.0,97.68,92.45,100.0,97.30499999999999,4
TCONS_00590782,ENST00000865144.1,ENSG00000181513,ACBD4,99.09,100.0,97.68,92.45,100.0,97.30499999999999,4
TCONS_00590782,ENST00000956853.1,ENSG00000146755,TRIM50,99.09,100.0,97.68,92.45,100.0,97.30499999999999,4
TCONS_00590782,ENST00000923428.1,ENSG00000141738,GRB7,99.09,100.0,97.68,92.45,100.0,97.30499999999999,4
TCONS_00590782,ENST00000865141.1,ENSG00000181513,ACBD4,99.09,100.0,97.68,92.45,100.0,97.30499999999999,4
TCONS_00590782,ENST00000874118.1,ENSG00000130733,YIPF2,99.09,100.0,97.68,92.45,100.0,97.30499999999999,4
TCONS_00590782,ENST00000372264.4,ENSG00000160539,PLPP7,99.09,100.0,97.68,92.45,100.0,97.30499999999999,4
TCONS_00590782,ENST00000893591.1,ENSG00000087077,TRIP6,99.09,100.0,97.67,92.45,100.0,97.3025,4
TCONS_00590782,ENST00000393033.9,ENSG00000123159,GIPC1,99.09,100.0,97.67,92.45,100.0,97.3025,4
TCONS_00590782,ENST00000616227.4,NA,NA,99.09,100.0,97.67,92.45,100.0,97.3025,4
TCONS_00590782,ENST00000359649.8,ENSG00000170909,OSCAR,99.09,100.0,97.67,92.45,100.0,97.3025,4
TCONS_00590782,ENST00000866679.1,ENSG00000109736,MFSD10,99.09,100.0,97.66,92.45,100.0,97.3,4
TCONS_00590782,ENST00000967828.1,ENSG00000109736,MFSD10,99.09,100.0,97.66,92.45,100.0,97.3,4
TCONS_00590782,ENST00000881282.1,ENSG00000010361,FUZ,99.09,100.0,97.66,92.45,100.0,97.3,4
TCONS_00590782,ENST00000932268.1,ENSG00000109736,MFSD10,99.09,100.0,97.66,92.45,100.0,97.3,4
TCONS_00590782,ENST00000610552.4,ENSG00000136856,SLC2A8,99.09,100.0,97.66,92.45,100.0,97.3,4
TCONS_00590782,ENST00000355443.9,ENSG00000109736,MFSD10,99.09,100.0,97.66,92.45,100.0,97.3,4
TCONS_00590782,ENST00000541478.5,ENSG00000167770,OTUB1,99.09,100.0,97.66,92.45,100.0,97.3,4
TCONS_00590782,ENST00000897894.1,ENSG00000105696,TMEM59L,99.09,100.0,97.65,92.45,100.0,97.2975,4
TCONS_00590782,ENST00000373360.7,ENSG00000136856,SLC2A8,99.09,100.0,97.65,92.45,100.0,97.2975,4
TCONS_00590782,ENST00000954541.1,ENSG00000136856,SLC2A8,99.09,100.0,97.65,92.45,100.0,97.2975,4
TCONS_00590782,ENST00000600490.5,ENSG00000105696,TMEM59L,99.09,100.0,97.65,92.45,100.0,97.2975,4
TCONS_00590782,ENST00000866685.1,ENSG00000109736,MFSD10,99.09,100.0,97.65,92.45,100.0,97.2975,4
TCONS_00590782,ENST00000852660.1,ENSG00000100197,CYP2D6,99.09,100.0,97.65,92.45,100.0,97.2975,4
