lncrna,mrna,Decision_Tree(%),K-Nearest-Neighbours(%),Random_Forest(%),LightGBM(%),Cumulative_Model_Score(%),avg_score,models_ge80
TCONS_00065281,ENST00000492996.6,99.09,100.0,92.75,89.9,100.0,95.435,4
TCONS_00065281,ENST00000921002.1,99.09,100.0,91.94,89.9,100.0,95.23249999999999,4
TCONS_00065281,ENST00000893395.1,99.3,100.0,90.33,91.28,100.0,95.22749999999999,4
TCONS_00065281,ENST00000262124.15,99.09,100.0,91.87,89.9,100.0,95.215,4
TCONS_00065281,ENST00000436547.7,99.09,100.0,91.74,89.9,100.0,95.1825,4
TCONS_00065281,ENST00000903191.1,99.09,100.0,91.7,89.9,100.0,95.17250000000001,4
TCONS_00065281,ENST00000890977.1,99.09,100.0,91.6,90.0,100.0,95.1725,4
TCONS_00065281,ENST00000903192.1,99.09,100.0,91.55,90.0,100.0,95.16,4
TCONS_00065281,ENST00000236137.10,99.09,100.0,91.56,89.9,100.0,95.13749999999999,4
TCONS_00065281,ENST00000867486.1,99.09,100.0,91.55,89.9,100.0,95.13499999999999,4
TCONS_00065281,ENST00000367804.4,99.09,100.0,91.39,90.0,100.0,95.12,4
TCONS_00065281,ENST00000903188.1,99.09,100.0,91.46,89.9,100.0,95.11250000000001,4
TCONS_00065281,ENST00000903190.1,99.09,100.0,91.43,89.9,100.0,95.10499999999999,4
TCONS_00065281,ENST00000674289.1,99.09,100.0,91.4,89.9,100.0,95.0975,4
TCONS_00065281,ENST00000909562.1,99.09,100.0,91.29,90.0,100.0,95.095,4
TCONS_00065281,ENST00000944487.1,99.09,100.0,91.38,89.9,100.0,95.0925,4
TCONS_00065281,ENST00000874870.1,99.09,100.0,91.38,89.9,100.0,95.0925,4
TCONS_00065281,ENST00000909544.1,99.09,100.0,91.36,89.9,100.0,95.0875,4
TCONS_00065281,ENST00000427199.3,99.09,100.0,91.25,90.0,100.0,95.08500000000001,4
TCONS_00065281,ENST00000890976.1,99.09,100.0,91.35,89.9,100.0,95.08500000000001,4
TCONS_00065281,ENST00000954860.1,99.09,100.0,91.35,89.9,100.0,95.08500000000001,4
TCONS_00065281,ENST00000968678.1,99.09,100.0,91.22,90.0,100.0,95.0775,4
TCONS_00065281,ENST00000917617.1,99.09,100.0,91.32,89.9,100.0,95.07749999999999,4
TCONS_00065281,ENST00000856828.1,99.09,100.0,91.3,89.9,100.0,95.07249999999999,4
TCONS_00065281,ENST00000260270.3,99.09,100.0,91.17,90.0,100.0,95.065,4
TCONS_00065281,ENST00000674173.1,99.09,100.0,91.26,89.9,100.0,95.0625,4
TCONS_00065281,ENST00000948782.1,99.09,100.0,91.25,89.9,100.0,95.06,4
TCONS_00065281,ENST00000960376.1,99.09,100.0,91.25,89.9,100.0,95.06,4
TCONS_00065281,ENST00000866892.1,99.09,100.0,91.22,89.9,100.0,95.05250000000001,4
TCONS_00065281,ENST00000941461.1,99.09,100.0,91.22,89.9,100.0,95.05250000000001,4
TCONS_00065281,ENST00000951165.1,99.09,100.0,91.21,89.9,100.0,95.05000000000001,4
TCONS_00065281,ENST00000943285.1,99.09,100.0,91.2,89.9,100.0,95.04750000000001,4
TCONS_00065281,ENST00000883743.1,99.09,100.0,91.2,89.9,100.0,95.04750000000001,4
TCONS_00065281,ENST00000691232.1,99.09,100.0,91.09,90.0,100.0,95.045,4
TCONS_00065281,ENST00000685439.1,99.09,100.0,91.09,90.0,100.0,95.045,4
TCONS_00065281,ENST00000688403.1,99.09,100.0,91.09,90.0,100.0,95.045,4
TCONS_00065281,ENST00000948781.1,99.09,100.0,91.09,90.0,100.0,95.045,4
TCONS_00065281,ENST00000297354.7,99.09,100.0,91.18,89.9,100.0,95.04249999999999,4
TCONS_00065281,ENST00000906080.1,99.09,100.0,91.17,89.9,100.0,95.03999999999999,4
TCONS_00065281,ENST00000969012.1,99.09,100.0,91.17,89.9,100.0,95.03999999999999,4
TCONS_00065281,ENST00000926497.1,99.09,100.0,91.17,89.9,100.0,95.03999999999999,4
TCONS_00065281,ENST00000906083.1,99.09,100.0,91.17,89.9,100.0,95.03999999999999,4
TCONS_00065281,ENST00000335281.8,99.09,100.0,91.16,89.9,100.0,95.0375,4
TCONS_00065281,ENST00000590850.2,99.09,100.0,91.04,90.0,100.0,95.0325,4
TCONS_00065281,ENST00000966695.1,99.09,100.0,91.14,89.9,100.0,95.0325,4
TCONS_00065281,ENST00000866897.1,99.09,100.0,91.14,89.9,100.0,95.0325,4
TCONS_00065281,ENST00000878331.1,99.09,100.0,91.12,89.9,100.0,95.0275,4
TCONS_00065281,ENST00000692852.1,99.09,100.0,91.11,89.9,100.0,95.025,4
TCONS_00065281,ENST00000420673.6,99.09,100.0,91.11,89.9,100.0,95.025,4
TCONS_00065281,ENST00000861658.1,99.09,100.0,91.0,90.0,100.0,95.02250000000001,4
