lncrna,mrna,Decision_Tree(%),K-Nearest-Neighbours(%),Random_Forest(%),LightGBM(%),Cumulative_Model_Score(%),avg_score,models_ge80
TCONS_00194633,ENST00000492996.6,99.09,100.0,92.31,89.9,100.0,95.32499999999999,4
TCONS_00194633,ENST00000952698.1,99.3,100.0,90.7,91.28,100.0,95.32,4
TCONS_00194633,ENST00000370790.5,99.09,100.0,92.23,89.9,100.0,95.305,4
TCONS_00194633,ENST00000236137.10,99.09,100.0,92.14,89.9,100.0,95.2825,4
TCONS_00194633,ENST00000903191.1,99.09,100.0,92.13,89.9,100.0,95.28,4
TCONS_00194633,ENST00000893395.1,99.3,100.0,90.45,91.28,100.0,95.2575,4
TCONS_00194633,ENST00000691214.1,99.3,100.0,90.41,91.28,100.0,95.2475,4
TCONS_00194633,ENST00000687593.1,99.3,100.0,90.09,91.28,100.0,95.16749999999999,4
TCONS_00194633,ENST00000691111.1,99.3,100.0,90.09,91.28,100.0,95.16749999999999,4
TCONS_00194633,ENST00000943061.1,99.3,100.0,90.09,91.28,100.0,95.16749999999999,4
TCONS_00194633,ENST00000692108.1,99.3,100.0,90.09,91.28,100.0,95.16749999999999,4
TCONS_00194633,ENST00000943059.1,99.3,100.0,90.03,91.28,100.0,95.1525,4
TCONS_00194633,ENST00000689517.1,99.3,100.0,89.99,91.28,100.0,95.14250000000001,4
TCONS_00194633,ENST00000928783.1,99.09,100.0,91.57,89.9,100.0,95.13999999999999,4
TCONS_00194633,ENST00000527958.6,99.09,100.0,91.57,89.9,100.0,95.13999999999999,4
TCONS_00194633,ENST00000954860.1,99.09,100.0,91.56,89.9,100.0,95.13749999999999,4
TCONS_00194633,ENST00000921002.1,99.09,100.0,91.5,89.9,100.0,95.1225,4
TCONS_00194633,ENST00000890975.1,99.09,100.0,91.33,89.9,100.0,95.08000000000001,4
TCONS_00194633,ENST00000942970.1,99.3,100.0,89.71,91.28,100.0,95.07249999999999,4
TCONS_00194633,ENST00000436547.7,99.09,100.0,91.3,89.9,100.0,95.07249999999999,4
TCONS_00194633,ENST00000920822.1,99.09,100.0,91.27,89.9,100.0,95.065,4
TCONS_00194633,ENST00000930976.1,99.3,100.0,89.67,91.28,100.0,95.0625,4
TCONS_00194633,ENST00000885038.1,99.3,100.0,89.62,91.28,100.0,95.05000000000001,4
TCONS_00194633,ENST00000948781.1,99.09,100.0,91.09,90.0,100.0,95.045,4
TCONS_00194633,ENST00000953914.1,99.09,100.0,91.18,89.9,100.0,95.04249999999999,4
TCONS_00194633,ENST00000394171.6,99.09,100.0,91.18,89.9,100.0,95.04249999999999,4
TCONS_00194633,ENST00000297354.7,99.09,100.0,91.17,89.9,100.0,95.03999999999999,4
TCONS_00194633,ENST00000370471.7,99.3,100.0,89.56,91.28,100.0,95.035,4
TCONS_00194633,ENST00000895503.1,99.09,100.0,91.14,89.9,100.0,95.0325,4
TCONS_00194633,ENST00000914228.1,99.09,100.0,91.12,89.9,100.0,95.0275,4
TCONS_00194633,ENST00000681380.1,99.09,100.0,91.11,89.9,100.0,95.025,4
TCONS_00194633,ENST00000890976.1,99.09,100.0,91.11,89.9,100.0,95.025,4
TCONS_00194633,ENST00000686086.1,99.3,100.0,89.51,91.28,100.0,95.02250000000001,4
TCONS_00194633,ENST00000856697.1,99.09,100.0,91.09,89.9,100.0,95.02000000000001,4
TCONS_00194633,ENST00000895845.1,99.09,100.0,91.09,89.9,100.0,95.02000000000001,4
TCONS_00194633,ENST00000930098.1,99.09,100.0,91.09,89.9,100.0,95.02000000000001,4
TCONS_00194633,ENST00000857075.1,99.3,100.0,89.48,91.28,100.0,95.01500000000001,4
TCONS_00194633,ENST00000878331.1,99.09,100.0,91.07,89.9,100.0,95.01499999999999,4
TCONS_00194633,ENST00000880426.1,99.3,100.0,89.46,91.28,100.0,95.00999999999999,4
TCONS_00194633,ENST00000928784.1,99.09,100.0,91.05,89.9,100.0,95.00999999999999,4
TCONS_00194633,ENST00000956312.1,99.09,100.0,91.05,89.9,100.0,95.00999999999999,4
TCONS_00194633,ENST00000956313.1,99.09,100.0,91.05,89.9,100.0,95.00999999999999,4
TCONS_00194633,ENST00000338056.7,99.09,100.0,91.03,89.9,100.0,95.005,4
TCONS_00194633,ENST00000913035.1,99.09,100.0,89.65,91.28,100.0,95.005,4
TCONS_00194633,ENST00000868677.1,99.09,100.0,91.03,89.9,100.0,95.005,4
TCONS_00194633,ENST00000866467.1,99.09,100.0,91.02,89.9,100.0,95.0025,4
TCONS_00194633,ENST00000924085.1,99.09,100.0,91.02,89.9,100.0,95.0025,4
TCONS_00194633,ENST00000866463.1,99.09,100.0,91.02,89.9,100.0,95.0025,4
TCONS_00194633,ENST00000866461.1,99.09,100.0,91.02,89.9,100.0,95.0025,4
TCONS_00194633,ENST00000866462.1,99.09,100.0,91.02,89.9,100.0,95.0025,4
