lncrna,mrna,Decision_Tree(%),K-Nearest-Neighbours(%),Random_Forest(%),LightGBM(%),Cumulative_Model_Score(%),avg_score,models_ge80
TCONS_00398427,ENST00000692108.1,99.3,100.0,91.01,91.28,100.0,95.39750000000001,4
TCONS_00398427,ENST00000968019.1,99.3,100.0,90.96,91.28,100.0,95.38499999999999,4
TCONS_00398427,ENST00000492996.6,99.09,100.0,92.31,89.9,100.0,95.32499999999999,4
TCONS_00398427,ENST00000691111.1,99.3,100.0,90.69,91.28,100.0,95.3175,4
TCONS_00398427,ENST00000930976.1,99.09,100.0,90.78,91.28,100.0,95.2875,4
TCONS_00398427,ENST00000236137.10,99.09,100.0,92.13,89.9,100.0,95.28,4
TCONS_00398427,ENST00000903191.1,99.09,100.0,92.08,89.9,100.0,95.26750000000001,4
TCONS_00398427,ENST00000646596.1,99.09,100.0,92.07,89.9,100.0,95.26499999999999,4
TCONS_00398427,ENST00000893395.1,99.3,100.0,90.41,91.28,100.0,95.2475,4
TCONS_00398427,ENST00000691214.1,99.3,100.0,90.41,91.28,100.0,95.2475,4
TCONS_00398427,ENST00000968506.1,99.09,100.0,90.59,91.28,100.0,95.24000000000001,4
TCONS_00398427,ENST00000370471.7,99.3,100.0,90.36,91.28,100.0,95.23500000000001,4
TCONS_00398427,ENST00000857075.1,99.3,100.0,90.34,91.28,100.0,95.22999999999999,4
TCONS_00398427,ENST00000942970.1,99.3,100.0,90.33,91.28,100.0,95.22749999999999,4
TCONS_00398427,ENST00000689517.1,99.3,100.0,90.28,91.28,100.0,95.215,4
TCONS_00398427,ENST00000568816.5,99.3,100.0,90.26,91.28,100.0,95.21000000000001,4
TCONS_00398427,ENST00000380006.2,99.09,100.0,91.85,89.9,100.0,95.21000000000001,4
TCONS_00398427,ENST00000880225.1,99.09,100.0,91.83,89.9,100.0,95.20500000000001,4
TCONS_00398427,ENST00000674173.1,99.09,100.0,91.82,89.9,100.0,95.20249999999999,4
TCONS_00398427,ENST00000880223.1,99.09,100.0,91.82,89.9,100.0,95.20249999999999,4
TCONS_00398427,ENST00000674289.1,99.09,100.0,91.82,89.9,100.0,95.20249999999999,4
TCONS_00398427,ENST00000928784.1,99.09,100.0,91.76,89.9,100.0,95.1875,4
TCONS_00398427,ENST00000429642.2,99.3,100.0,90.17,91.28,100.0,95.1875,4
TCONS_00398427,ENST00000902853.1,99.3,100.0,90.16,91.28,100.0,95.185,4
TCONS_00398427,ENST00000690137.1,99.3,100.0,90.08,91.28,100.0,95.16499999999999,4
TCONS_00398427,ENST00000897934.1,99.09,100.0,90.28,91.28,100.0,95.1625,4
TCONS_00398427,ENST00000943060.1,99.3,100.0,90.06,91.28,100.0,95.16,4
TCONS_00398427,ENST00000857074.1,99.3,100.0,90.06,91.28,100.0,95.16,4
TCONS_00398427,ENST00000686086.1,99.3,100.0,90.04,91.28,100.0,95.155,4
TCONS_00398427,ENST00000970629.1,99.3,100.0,90.04,91.28,100.0,95.155,4
TCONS_00398427,ENST00000922450.1,99.09,100.0,90.21,91.28,100.0,95.14500000000001,4
TCONS_00398427,ENST00000943059.1,99.3,100.0,89.99,91.28,100.0,95.14250000000001,4
TCONS_00398427,ENST00000943058.1,99.3,100.0,89.99,91.28,100.0,95.14250000000001,4
TCONS_00398427,ENST00000687593.1,99.3,100.0,89.99,91.28,100.0,95.14250000000001,4
TCONS_00398427,ENST00000379205.5,99.09,100.0,91.56,89.9,100.0,95.13749999999999,4
TCONS_00398427,ENST00000508457.1,99.09,100.0,91.56,89.9,100.0,95.13749999999999,4
TCONS_00398427,ENST00000703522.1,99.09,100.0,91.56,89.9,100.0,95.13749999999999,4
TCONS_00398427,ENST00000893216.1,99.09,100.0,91.56,89.9,100.0,95.13749999999999,4
TCONS_00398427,ENST00000914228.1,99.09,100.0,91.56,89.9,100.0,95.13749999999999,4
TCONS_00398427,ENST00000933936.1,99.09,100.0,91.56,89.9,100.0,95.13749999999999,4
TCONS_00398427,ENST00000943061.1,99.3,100.0,89.95,91.28,100.0,95.1325,4
TCONS_00398427,ENST00000954860.1,99.09,100.0,91.54,89.9,100.0,95.1325,4
TCONS_00398427,ENST00000890977.1,99.09,100.0,91.41,90.0,100.0,95.125,4
TCONS_00398427,ENST00000921002.1,99.09,100.0,91.48,89.9,100.0,95.1175,4
TCONS_00398427,ENST00000518321.6,99.3,100.0,89.88,91.28,100.0,95.11500000000001,4
TCONS_00398427,ENST00000962254.1,99.09,100.0,91.42,89.9,100.0,95.10249999999999,4
TCONS_00398427,ENST00000440235.6,99.3,100.0,89.83,91.28,100.0,95.10249999999999,4
TCONS_00398427,ENST00000888125.1,99.09,100.0,91.39,89.9,100.0,95.095,4
TCONS_00398427,ENST00000690216.1,99.3,100.0,89.8,91.28,100.0,95.095,4
TCONS_00398427,ENST00000528080.6,99.09,100.0,91.36,89.9,100.0,95.0875,4
