lncrna,mrna,gene_id,gene_name,Decision_Tree(%),K-Nearest-Neighbours(%),Random_Forest(%),LightGBM(%),Cumulative_Model_Score(%),avg_score,models_ge80
TCONS_00398427,ENST00000692108.1,ENSG00000102081,FMR1,99.3,100.0,91.01,91.28,100.0,95.39750000000001,4
TCONS_00398427,ENST00000968019.1,ENSG00000113300,CNOT6,99.3,100.0,90.96,91.28,100.0,95.38499999999999,4
TCONS_00398427,ENST00000492996.6,ENSG00000148634,HERC4,99.09,100.0,92.31,89.9,100.0,95.32499999999999,4
TCONS_00398427,ENST00000691111.1,ENSG00000102081,FMR1,99.3,100.0,90.69,91.28,100.0,95.3175,4
TCONS_00398427,ENST00000930976.1,ENSG00000112081,SRSF3,99.09,100.0,90.78,91.28,100.0,95.2875,4
TCONS_00398427,ENST00000236137.10,ENSG00000117479,SLC19A2,99.09,100.0,92.13,89.9,100.0,95.28,4
TCONS_00398427,ENST00000903191.1,ENSG00000168092,PAFAH1B2,99.09,100.0,92.08,89.9,100.0,95.26750000000001,4
TCONS_00398427,ENST00000646596.1,ENSG00000117479,SLC19A2,99.09,100.0,92.07,89.9,100.0,95.26499999999999,4
TCONS_00398427,ENST00000893395.1,ENSG00000153879,CEBPG,99.3,100.0,90.41,91.28,100.0,95.2475,4
TCONS_00398427,ENST00000691214.1,ENSG00000102081,FMR1,99.3,100.0,90.41,91.28,100.0,95.2475,4
TCONS_00398427,ENST00000968506.1,ENSG00000169756,LIMS1,99.09,100.0,90.59,91.28,100.0,95.24000000000001,4
TCONS_00398427,ENST00000370471.7,ENSG00000102081,FMR1,99.3,100.0,90.36,91.28,100.0,95.23500000000001,4
TCONS_00398427,ENST00000857075.1,ENSG00000102081,FMR1,99.3,100.0,90.34,91.28,100.0,95.22999999999999,4
TCONS_00398427,ENST00000942970.1,ENSG00000291237,SOD2,99.3,100.0,90.33,91.28,100.0,95.22749999999999,4
TCONS_00398427,ENST00000689517.1,ENSG00000102081,FMR1,99.3,100.0,90.28,91.28,100.0,95.215,4
TCONS_00398427,ENST00000568816.5,ENSG00000104164,BLOC1S6,99.3,100.0,90.26,91.28,100.0,95.21000000000001,4
TCONS_00398427,ENST00000380006.2,ENSG00000196470,SIAH1,99.09,100.0,91.85,89.9,100.0,95.21000000000001,4
TCONS_00398427,ENST00000880225.1,ENSG00000113946,CLDN16,99.09,100.0,91.83,89.9,100.0,95.20500000000001,4
TCONS_00398427,ENST00000674173.1,ENSG00000140157,NIPA2,99.09,100.0,91.82,89.9,100.0,95.20249999999999,4
TCONS_00398427,ENST00000880223.1,ENSG00000113946,CLDN16,99.09,100.0,91.82,89.9,100.0,95.20249999999999,4
TCONS_00398427,ENST00000674289.1,ENSG00000140157,NIPA2,99.09,100.0,91.82,89.9,100.0,95.20249999999999,4
