lncrna,mrna,Decision_Tree(%),K-Nearest-Neighbours(%),Random_Forest(%),LightGBM(%),Cumulative_Model_Score(%),avg_score,models_ge80
TCONS_00372670,ENST00000331173.6,99.09,100.0,95.61,90.0,100.0,96.175,4
TCONS_00372670,ENST00000343004.10,99.09,100.0,93.14,90.0,100.0,95.5575,4
TCONS_00372670,ENST00000896545.1,99.09,100.0,93.14,90.0,100.0,95.5575,4
TCONS_00372670,ENST00000370790.5,99.09,100.0,93.14,90.0,100.0,95.5575,4
TCONS_00372670,ENST00000896543.1,99.09,100.0,93.14,90.0,100.0,95.5575,4
TCONS_00372670,ENST00000896544.1,99.09,100.0,93.14,90.0,100.0,95.5575,4
TCONS_00372670,ENST00000903191.1,99.09,100.0,93.07,90.0,100.0,95.53999999999999,4
TCONS_00372670,ENST00000394804.6,99.09,100.0,93.09,89.9,100.0,95.52000000000001,4
TCONS_00372670,ENST00000421351.4,99.09,100.0,93.09,89.9,100.0,95.52000000000001,4
TCONS_00372670,ENST00000889868.1,99.09,100.0,92.79,89.9,100.0,95.445,4
TCONS_00372670,ENST00000928788.1,99.09,100.0,92.69,90.0,100.0,95.445,4
TCONS_00372670,ENST00000415905.5,99.09,100.0,92.79,89.9,100.0,95.445,4
TCONS_00372670,ENST00000542527.7,99.09,100.0,92.79,89.9,100.0,95.445,4
TCONS_00372670,ENST00000492996.6,99.09,100.0,92.66,90.0,100.0,95.4375,4
TCONS_00372670,ENST00000928787.1,99.09,100.0,92.69,89.9,100.0,95.41999999999999,4
TCONS_00372670,ENST00000236137.10,99.09,100.0,92.57,90.0,100.0,95.41499999999999,4
TCONS_00372670,ENST00000954860.1,99.09,100.0,92.57,90.0,100.0,95.41499999999999,4
TCONS_00372670,ENST00000928789.1,99.09,100.0,92.61,89.9,100.0,95.4,4
TCONS_00372670,ENST00000904300.1,99.09,100.0,92.45,90.0,100.0,95.385,4
TCONS_00372670,ENST00000369293.6,99.09,100.0,92.39,90.0,100.0,95.37,4
TCONS_00372670,ENST00000680510.2,99.09,100.0,92.32,90.0,100.0,95.35249999999999,4
TCONS_00372670,ENST00000874999.1,99.09,100.0,92.31,90.0,100.0,95.35,4
TCONS_00372670,ENST00000518321.6,99.09,100.0,92.38,89.9,100.0,95.3425,4
TCONS_00372670,ENST00000912409.1,99.09,100.0,92.37,89.9,100.0,95.34,4
TCONS_00372670,ENST00000907584.1,99.09,100.0,92.26,90.0,100.0,95.3375,4
TCONS_00372670,ENST00000398014.7,99.09,100.0,92.26,90.0,100.0,95.3375,4
TCONS_00372670,ENST00000396981.7,99.09,100.0,92.24,90.0,100.0,95.3325,4
TCONS_00372670,ENST00000393085.4,99.09,100.0,92.24,90.0,100.0,95.3325,4
TCONS_00372670,ENST00000680892.1,99.09,100.0,92.24,90.0,100.0,95.3325,4
TCONS_00372670,ENST00000674289.1,99.09,100.0,92.2,90.0,100.0,95.3225,4
TCONS_00372670,ENST00000674173.1,99.09,100.0,92.2,90.0,100.0,95.3225,4
TCONS_00372670,ENST00000956792.1,99.09,100.0,92.18,90.0,100.0,95.3175,4
TCONS_00372670,ENST00000681985.1,99.09,100.0,92.17,89.9,100.0,95.28999999999999,4
TCONS_00372670,ENST00000337198.10,99.09,100.0,92.17,89.9,100.0,95.28999999999999,4
TCONS_00372670,ENST00000920548.1,99.09,100.0,92.16,89.9,100.0,95.2875,4
TCONS_00372670,ENST00000917676.1,99.09,100.0,92.06,90.0,100.0,95.2875,4
TCONS_00372670,ENST00000961972.1,99.09,100.0,92.06,90.0,100.0,95.2875,4
TCONS_00372670,ENST00000885465.1,99.09,100.0,92.14,89.9,100.0,95.2825,4
TCONS_00372670,ENST00000923526.1,99.09,100.0,92.13,89.9,100.0,95.28,4
TCONS_00372670,ENST00000863811.1,99.09,100.0,92.12,89.9,100.0,95.2775,4
TCONS_00372670,ENST00000961159.1,99.09,100.0,92.12,89.9,100.0,95.2775,4
TCONS_00372670,ENST00000928784.1,99.09,100.0,92.01,90.0,100.0,95.275,4
TCONS_00372670,ENST00000527958.6,99.09,100.0,92.01,90.0,100.0,95.275,4
TCONS_00372670,ENST00000586353.6,99.09,100.0,92.01,90.0,100.0,95.275,4
TCONS_00372670,ENST00000928783.1,99.09,100.0,92.01,90.0,100.0,95.275,4
TCONS_00372670,ENST00000451402.5,99.09,100.0,92.08,89.9,100.0,95.26750000000001,4
TCONS_00372670,ENST00000560355.1,99.09,100.0,91.98,90.0,100.0,95.2675,4
TCONS_00372670,ENST00000684721.1,99.09,100.0,91.98,90.0,100.0,95.2675,4
TCONS_00372670,ENST00000340353.11,99.09,100.0,91.98,90.0,100.0,95.2675,4
TCONS_00372670,ENST00000863809.1,99.09,100.0,91.98,90.0,100.0,95.2675,4
