lncrna,mrna,gene_id,gene_name,Decision_Tree(%),K-Nearest-Neighbours(%),Random_Forest(%),LightGBM(%),Cumulative_Model_Score(%),avg_score,models_ge80
TCONS_00542118,ENST00000964521.1,ENSG00000136636,KCTD3,99.3,100.0,92.02,91.28,100.0,95.65,4
TCONS_00542118,ENST00000259154.9,ENSG00000136636,KCTD3,99.3,100.0,92.02,91.28,100.0,95.65,4
TCONS_00542118,ENST00000964520.1,ENSG00000136636,KCTD3,99.3,100.0,92.02,91.28,100.0,95.65,4
TCONS_00542118,ENST00000914815.1,ENSG00000122376,SHLD2,99.3,100.0,91.94,91.28,100.0,95.63,4
TCONS_00542118,ENST00000956969.1,ENSG00000126804,ZBTB1,99.3,100.0,91.6,91.28,100.0,95.54499999999999,4
TCONS_00542118,ENST00000905630.1,ENSG00000136636,KCTD3,99.3,100.0,91.52,91.28,100.0,95.525,4
TCONS_00542118,ENST00000905629.1,ENSG00000136636,KCTD3,99.3,100.0,91.52,91.28,100.0,95.525,4
TCONS_00542118,ENST00000396954.8,ENSG00000164172,MOCS2,99.3,100.0,91.46,91.28,100.0,95.50999999999999,4
TCONS_00542118,ENST00000381591.5,ENSG00000015171,ZMYND11,99.3,100.0,91.41,91.28,100.0,95.4975,4
TCONS_00542118,ENST00000972244.1,ENSG00000015171,ZMYND11,99.3,100.0,91.34,91.28,100.0,95.47999999999999,4
TCONS_00542118,ENST00000945203.1,ENSG00000143815,LBR,99.3,100.0,91.21,91.28,100.0,95.44749999999999,4
TCONS_00542118,ENST00000282570.4,ENSG00000087338,GMCL1,99.3,100.0,91.21,91.28,100.0,95.44749999999999,4
TCONS_00542118,ENST00000933595.1,ENSG00000143815,LBR,99.3,100.0,91.17,91.28,100.0,95.4375,4
TCONS_00542118,ENST00000880427.1,ENSG00000138071,ACTR2,99.3,100.0,91.08,91.28,100.0,95.41499999999999,4
TCONS_00542118,ENST00000857264.1,ENSG00000015171,ZMYND11,99.3,100.0,91.06,91.28,100.0,95.41,4
TCONS_00542118,ENST00000880429.1,ENSG00000138071,ACTR2,99.3,100.0,91.05,91.28,100.0,95.4075,4
TCONS_00542118,ENST00000527958.6,ENSG00000168092,PAFAH1B2,99.09,100.0,91.25,91.28,100.0,95.405,4
TCONS_00542118,ENST00000928783.1,ENSG00000168092,PAFAH1B2,99.09,100.0,91.25,91.28,100.0,95.405,4
TCONS_00542118,ENST00000952698.1,ENSG00000177189,RPS6KA3,99.3,100.0,91.04,91.28,100.0,95.405,4
TCONS_00542118,ENST00000933596.1,ENSG00000143815,LBR,99.3,100.0,91.03,91.28,100.0,95.4025,4
TCONS_00542118,ENST00000686086.1,ENSG00000102081,FMR1,99.3,100.0,91.01,91.28,100.0,95.39750000000001,4
TCONS_00542118,ENST00000685491.1,ENSG00000102081,FMR1,99.3,100.0,91.01,91.28,100.0,95.39750000000001,4
TCONS_00542118,ENST00000691111.1,ENSG00000102081,FMR1,99.3,100.0,91.01,91.28,100.0,95.39750000000001,4
TCONS_00542118,ENST00000968019.1,ENSG00000113300,CNOT6,99.3,100.0,91.01,91.28,100.0,95.39750000000001,4
TCONS_00542118,ENST00000857075.1,ENSG00000102081,FMR1,99.3,100.0,91.01,91.28,100.0,95.39750000000001,4
TCONS_00542118,ENST00000690137.1,ENSG00000102081,FMR1,99.3,100.0,91.01,91.28,100.0,95.39750000000001,4
