lncrna,mrna,Decision_Tree(%),K-Nearest-Neighbours(%),Random_Forest(%),LightGBM(%),Cumulative_Model_Score(%),avg_score,models_ge80
TCONS_00129676,ENST00000453610.1,99.09,100.0,98.2,92.45,100.0,97.435,4
TCONS_00129676,ENST00000414543.5,99.09,100.0,98.2,92.45,100.0,97.435,4
TCONS_00129676,ENST00000430208.1,99.09,100.0,98.2,92.45,100.0,97.435,4
TCONS_00129676,ENST00000417993.1,99.09,100.0,98.2,92.45,100.0,97.435,4
TCONS_00129676,ENST00000957018.1,99.09,100.0,98.19,92.45,100.0,97.43249999999999,4
TCONS_00129676,ENST00000882313.1,99.09,100.0,98.19,92.45,100.0,97.43249999999999,4
TCONS_00129676,ENST00000867422.1,99.09,100.0,98.18,92.45,100.0,97.42999999999999,4
TCONS_00129676,ENST00000437383.1,99.09,100.0,98.18,92.45,100.0,97.42999999999999,4
TCONS_00129676,ENST00000262061.7,99.09,100.0,98.18,92.45,100.0,97.42999999999999,4
TCONS_00129676,ENST00000476801.5,99.09,100.0,98.18,92.45,100.0,97.42999999999999,4
TCONS_00129676,ENST00000882950.1,99.09,100.0,98.18,92.45,100.0,97.42999999999999,4
TCONS_00129676,ENST00000925623.1,99.09,100.0,98.17,92.45,100.0,97.4275,4
TCONS_00129676,ENST00000419776.2,99.09,100.0,98.16,92.45,100.0,97.425,4
TCONS_00129676,ENST00000859590.1,99.09,100.0,98.16,92.45,100.0,97.425,4
TCONS_00129676,ENST00000531821.6,99.09,100.0,98.16,92.45,100.0,97.425,4
TCONS_00129676,ENST00000461487.1,99.09,100.0,98.16,92.45,100.0,97.425,4
TCONS_00129676,ENST00000867600.1,99.09,100.0,98.15,92.45,100.0,97.4225,4
TCONS_00129676,ENST00000930446.1,99.09,100.0,98.15,92.45,100.0,97.4225,4
TCONS_00129676,ENST00000342032.8,99.09,100.0,98.14,92.45,100.0,97.42,4
TCONS_00129676,ENST00000374148.1,99.09,100.0,98.14,92.45,100.0,97.42,4
TCONS_00129676,ENST00000217885.5,99.09,100.0,98.14,92.45,100.0,97.42,4
TCONS_00129676,ENST00000641663.1,99.09,100.0,98.14,92.45,100.0,97.42,4
TCONS_00129676,ENST00000444681.6,99.09,100.0,98.14,92.45,100.0,97.42,4
TCONS_00129676,ENST00000368160.7,99.09,100.0,98.14,92.45,100.0,97.42,4
TCONS_00129676,ENST00000443804.1,99.09,100.0,98.14,92.45,100.0,97.42,4
TCONS_00129676,ENST00000962092.1,99.09,100.0,98.14,92.45,100.0,97.42,4
TCONS_00129676,ENST00000367685.5,99.09,100.0,98.14,92.45,100.0,97.42,4
TCONS_00129676,ENST00000874743.1,99.09,100.0,98.14,92.45,100.0,97.42,4
TCONS_00129676,ENST00000892603.1,99.09,100.0,98.13,92.45,100.0,97.4175,4
TCONS_00129676,ENST00000961609.1,99.09,100.0,98.13,92.45,100.0,97.4175,4
TCONS_00129676,ENST00000445968.5,99.09,100.0,98.13,92.45,100.0,97.4175,4
TCONS_00129676,ENST00000863225.1,99.09,100.0,98.13,92.45,100.0,97.4175,4
TCONS_00129676,ENST00000377265.3,99.09,100.0,98.13,92.45,100.0,97.4175,4
TCONS_00129676,ENST00000395051.4,99.09,100.0,98.13,92.45,100.0,97.4175,4
TCONS_00129676,ENST00000876639.1,99.09,100.0,98.13,92.45,100.0,97.4175,4
TCONS_00129676,ENST00000870607.1,99.09,100.0,98.13,92.45,100.0,97.4175,4
TCONS_00129676,ENST00000961608.1,99.09,100.0,98.13,92.45,100.0,97.4175,4
TCONS_00129676,ENST00000863215.1,99.09,100.0,98.13,92.45,100.0,97.4175,4
TCONS_00129676,ENST00000863224.1,99.09,100.0,98.13,92.45,100.0,97.4175,4
TCONS_00129676,ENST00000863206.1,99.09,100.0,98.13,92.45,100.0,97.4175,4
TCONS_00129676,ENST00000379348.3,99.09,100.0,98.13,92.45,100.0,97.4175,4
TCONS_00129676,ENST00000968136.1,99.09,100.0,98.13,92.45,100.0,97.4175,4
TCONS_00129676,ENST00000857229.1,99.09,100.0,98.13,92.45,100.0,97.4175,4
TCONS_00129676,ENST00000863198.1,99.09,100.0,98.13,92.45,100.0,97.4175,4
TCONS_00129676,ENST00000941965.1,99.09,100.0,98.13,92.45,100.0,97.4175,4
TCONS_00129676,ENST00000958144.1,99.09,100.0,98.13,92.45,100.0,97.4175,4
TCONS_00129676,ENST00000904180.1,99.09,100.0,98.13,92.45,100.0,97.4175,4
TCONS_00129676,ENST00000863218.1,99.09,100.0,98.13,92.45,100.0,97.4175,4
TCONS_00129676,ENST00000880958.1,99.09,100.0,98.13,92.45,100.0,97.4175,4
TCONS_00129676,ENST00000880959.1,99.09,100.0,98.13,92.45,100.0,97.4175,4
