lncrna,mrna,gene_id,gene_name,Decision_Tree(%),K-Nearest-Neighbours(%),Random_Forest(%),LightGBM(%),Cumulative_Model_Score(%),avg_score,models_ge80
TCONS_00129676,ENST00000453610.1,NA,NA,99.09,100.0,98.2,92.45,100.0,97.435,4
TCONS_00129676,ENST00000414543.5,ENSG00000204713,TRIM27,99.09,100.0,98.2,92.45,100.0,97.435,4
TCONS_00129676,ENST00000430208.1,NA,NA,99.09,100.0,98.2,92.45,100.0,97.435,4
TCONS_00129676,ENST00000417993.1,NA,NA,99.09,100.0,98.2,92.45,100.0,97.435,4
TCONS_00129676,ENST00000957018.1,ENSG00000146039,SLC17A4,99.09,100.0,98.19,92.45,100.0,97.43249999999999,4
TCONS_00129676,ENST00000882313.1,ENSG00000158488,CD1E,99.09,100.0,98.19,92.45,100.0,97.43249999999999,4
TCONS_00129676,ENST00000867422.1,ENSG00000124568,SLC17A1,99.09,100.0,98.18,92.45,100.0,97.42999999999999,4
TCONS_00129676,ENST00000437383.1,NA,NA,99.09,100.0,98.18,92.45,100.0,97.42999999999999,4
TCONS_00129676,ENST00000262061.7,ENSG00000111481,COPZ1,99.09,100.0,98.18,92.45,100.0,97.42999999999999,4
TCONS_00129676,ENST00000476801.5,ENSG00000124568,SLC17A1,99.09,100.0,98.18,92.45,100.0,97.42999999999999,4
TCONS_00129676,ENST00000882950.1,ENSG00000112337,SLC17A2,99.09,100.0,98.18,92.45,100.0,97.42999999999999,4
TCONS_00129676,ENST00000925623.1,ENSG00000163923,RPL39L,99.09,100.0,98.17,92.45,100.0,97.4275,4
TCONS_00129676,ENST00000419776.2,ENSG00000164893,SLC7A13,99.09,100.0,98.16,92.45,100.0,97.425,4
TCONS_00129676,ENST00000859590.1,ENSG00000138029,HADHB,99.09,100.0,98.16,92.45,100.0,97.425,4
TCONS_00129676,ENST00000531821.6,ENSG00000213967,ZNF726,99.09,100.0,98.16,92.45,100.0,97.425,4
TCONS_00129676,ENST00000461487.1,ENSG00000004809,SLC22A16,99.09,100.0,98.16,92.45,100.0,97.425,4
TCONS_00129676,ENST00000867600.1,ENSG00000146039,SLC17A4,99.09,100.0,98.15,92.45,100.0,97.4225,4
TCONS_00129676,ENST00000930446.1,ENSG00000138279,ANXA7,99.09,100.0,98.15,92.45,100.0,97.4225,4
TCONS_00129676,ENST00000342032.8,ENSG00000106341,PPP1R17,99.09,100.0,98.14,92.45,100.0,97.42,4
TCONS_00129676,ENST00000374148.1,ENSG00000204161,TMEM273,99.09,100.0,98.14,92.45,100.0,97.42,4
TCONS_00129676,ENST00000217885.5,ENSG00000007952,NOX1,99.09,100.0,98.14,92.45,100.0,97.42,4
TCONS_00129676,ENST00000641663.1,ENSG00000221933,OR2A25,99.09,100.0,98.14,92.45,100.0,97.42,4
TCONS_00129676,ENST00000444681.6,ENSG00000158488,CD1E,99.09,100.0,98.14,92.45,100.0,97.42,4
TCONS_00129676,ENST00000368160.7,ENSG00000158488,CD1E,99.09,100.0,98.14,92.45,100.0,97.42,4
TCONS_00129676,ENST00000443804.1,NA,NA,99.09,100.0,98.14,92.45,100.0,97.42,4
TCONS_00129676,ENST00000962092.1,ENSG00000205659,LIN52,99.09,100.0,98.14,92.45,100.0,97.42,4
TCONS_00129676,ENST00000367685.5,ENSG00000203737,GPR52,99.09,100.0,98.14,92.45,100.0,97.42,4
TCONS_00129676,ENST00000874743.1,ENSG00000072080,SPP2,99.09,100.0,98.14,92.45,100.0,97.42,4
TCONS_00129676,ENST00000892603.1,ENSG00000009765,IYD,99.09,100.0,98.13,92.45,100.0,97.4175,4
TCONS_00129676,ENST00000961609.1,ENSG00000099785,MARCHF2,99.09,100.0,98.13,92.45,100.0,97.4175,4
TCONS_00129676,ENST00000445968.5,NA,NA,99.09,100.0,98.13,92.45,100.0,97.4175,4
TCONS_00129676,ENST00000863225.1,ENSG00000105707,HPN,99.09,100.0,98.13,92.45,100.0,97.4175,4
TCONS_00129676,ENST00000377265.3,ENSG00000204740,MALRD1,99.09,100.0,98.13,92.45,100.0,97.4175,4
TCONS_00129676,ENST00000395051.4,ENSG00000136881,BAAT,99.09,100.0,98.13,92.45,100.0,97.4175,4
TCONS_00129676,ENST00000876639.1,ENSG00000137502,RAB30,99.09,100.0,98.13,92.45,100.0,97.4175,4
TCONS_00129676,ENST00000870607.1,ENSG00000135452,TSPAN31,99.09,100.0,98.13,92.45,100.0,97.4175,4
TCONS_00129676,ENST00000961608.1,ENSG00000099785,MARCHF2,99.09,100.0,98.13,92.45,100.0,97.4175,4
TCONS_00129676,ENST00000863215.1,ENSG00000105707,HPN,99.09,100.0,98.13,92.45,100.0,97.4175,4
TCONS_00129676,ENST00000863224.1,ENSG00000105707,HPN,99.09,100.0,98.13,92.45,100.0,97.4175,4
TCONS_00129676,ENST00000863206.1,ENSG00000105707,HPN,99.09,100.0,98.13,92.45,100.0,97.4175,4
TCONS_00129676,ENST00000379348.3,ENSG00000112137,PHACTR1,99.09,100.0,98.13,92.45,100.0,97.4175,4
